source_text;target_text
para nos honrarem, os índios fazem festa;îandé moetébo apŷaba nhemosaraî
eis que ele é mau!;e'i tieté ahẽ maniîabo niã!
teus olhos misericordiosos voltem em minha direção;nde resá-poraûsubara erobak ixé koty
tomando o leite de sua mãe;o sy kambûabo oúpa
acordo de madrugada;îeîbé apak
eu dou à luz;xe membyrar
eu sou sábio;xe mba'ekugûab
logo então ergueram a cruz, fincando-a?;a'eîbépe ybŷá cruz mo'ami i atykábo?
pôr o bispo em nossa testa o óleo santo;asé sybápe abaregûasu nhandy-karaíba nonga
sairão ainda futuramente dali?;osem-y bépe irã a'e suíne?
o que cria mentiras por causa de alguém;abá resé mo'ema oîmonhangyba'e
enfim, o filho de Deus nos julgará;rumby tupã ta'yra îandé rekomonhangane
preocupam-se todos os cristãos em saber disso?;-onhemosaînan pabẽpe cristãos aîpoba'e kuabaûama resé?
a chuva ficava amanhecendo a cair, enchendo o mar;oky-ko'ẽ-ko'ẽ amana, paranã momungábo
eu sou terrível;xe taŷgaíb
borbotão d'água, água que brota para cima;y-bura
estou com a carne arrepiada;xe ro'o-piring
vem, compadecedor de mim;eîori xe poraûsubara
o que é comum é aquela mulher quebrar nossas cabeças em pedaços;sekoaba'e kûé kunhã oré akanga i apiti
Eva se atraiu muito pelo belo fruto, colhendo-o;eva onhemomotareté 'ybá-poranga resé iî ykyébo
segurei-o fortemente;aîpysyk-atã
fiquei simulando-o;aîmorã-moran
na casa de quem você passou tomando-as, antes de se esconder?;abá rokype erekûá tá, nhemim-y îanondé?
eu tenho bens;xe mba'e
eis que aqui estamos;orokub ikó
querendo ir você para o lado de gente;mosé esó-potá
substituindo suas palavras para os que o ouviram;ogûenduparûera supé o nhe'enga rekobîarõmo
como criança se gerando;pitangamo onhemonhanga
em suas mãos nossa alma está;nde pópe oré 'anga ruî
ser cordato com um pequeno proceder no mal de alguém;abá marã sekoagûerĩ resé nherane'yma
ah, excelente!;té, aûîé-katutenhẽ!
você sofreu a morte;te'õ ereîporará
e os cadáveres da gente, o que acontece com eles?;a'epe asé re'õmbûera, marã?
peço a Pedro por roupa;aîeruré aoba resé pedro supé
acredita, meu padrinho, vão te aprisionar hoje;erobîá, xe rubangab, ta nde moembiá kori
remédio bom;mosãngatu
sou um novato;aîkó pysasuramo
despiram-no, amarrando suas mãos numa coluna de pedra;oîaobok, itá-okytá resé i popûá
três são as potências de nossa alma a respeito das coisas;mosapyr ma'e resé asé 'anga 'ekatuaba
eu tenho muitos bernes;xe ur - eu tenho berne xe u-xe ur
ó mesquinho repositório de muitas coisas más!;mba'e-poxy-katupabẽ ruru-a'ub-y gûé!
tenho meu modo de ser diferente, oré rekó-rekó-aé oroerekó - temos nossos modos de ser diferentes;xe rekó-aé arekó
você mesmo é a causa do seu dano;endé aé ereîekûá
hei de ser bom;"""xe katupe ká"""
não haverá outra comida?;n'i tybi xûépe amõ mi'u?
fico girando em círculos, fico rodeando;anhatimã-timanĩ
enterrando os antigos maus hábitos;tekopoxypûera tyma
daí, desse lugar;ebanõîa suí
enfim, os rapazes escondem seus muito maus procedimentos;aûîé kunumĩgûasu o ekó-aíbeté oîomim
encontros das asas, isto é, a parte superior delas, onde fazem a volta e onde nascem as penas maiores;pepó-ypy
dei um tombo;ayapyĩ
talvez seja o anjo, guardião verdadeiro desta aldeia;karaibebé serã, kó taba rarõaneté
pescando bem os canapus;kunapu rekyî-etébo
assim, desta maneira, na verdade, a gente subirá para o céu, após lançar fora seu grande peso;nandé rakó asé îeupiri ybakypene, o posyîusu reîtyk'iré
provejo-me das minhas coisas;anhemosaînan xe mba'erama resé
água sem mistura;y anhẽ
logo, vencendo os temiminós, habitantes daqui, os frequentarei;koromõ keygûara temiminõ moaûîébo, asapekóne
que a gente evoca diante dele como sua esperança?;mba'epe asé osenõî i xupé, o îerobîasabamo?
ainda hoje fazendo-os cair;a'ebé kori i mbo'ane
ali também estão os meninos, as meninas, as moças que guardaram seus corpos em Deus;a'epe bé kunumĩ, kunhataĩ, kunhãmuku tupã resé ogûeté onongatuba'epûera rekóû
o próprio Pedro, Pedro mesmo;pedro aé
resto do tronco de árvore que fica na terra após seu corte;ypypûera
está muito desfigurado meu rosto;i te i té xe robá
cuidem-se de inventar impedimentos ao casamento, contando o que não é verdade;peteumẽ mendara moarupaba mo'anga'upa supindûare'yma mombegûabo
para julgar todos os que vivem e os que morreram;oîkobeba'e, omanõba'epûera pabẽ rekomonhanga
não o temam;peîpoûsub ymẽ
minha herança;xe potaba
não querendo que se apague a luz de nossa alma;asé 'anga resapesaba gûeba potare'yma
ah, esquadrinham todos os lugares por nós;té, oîoakypûereká îandébe
eu sou furioso;xe marãmotar
o que tem pênis, macho;sakûãîba'e
vamos dar uma volta, primeiro;îaîebyîeby ranhẽ
desde ontem não como nada;kûesé bé mba'e n'a'uî
mando matá-lo;aîuká-ukar
não mato;aîukae'ym
três pessoas vieram;mosapyr abá our
coloquei uma espertadura;aîe'atype'a
estando diante de Deus, de mim você não se afasta;tupã robaké eîkóbo, xe suí nd'eresyryki
não pode quem não é padre fazer as coisas assim?;nd'e'ikatuîpe abaréramo oîkoe'ymba'e emonã tekó monhanga?
estavam dormindo de aflição;oker okûapa tekotebẽ suí nhẽ
estando nós no amor de Deus, temos a verdadeira felicidade;tupã îoaûsuba pupé îaîkóbo, tekokatu-eté îarekó
folha tenra;só-kyra
é terrível para mim vê-los;i abaeté sepîaka ixébo
ele é gostoso;sé
qual é o modo verdadeiro de chamar os batizados?;marãpe i mongaraibypyramo renõîndabeté?
hei de me embriagar!;t'asabeypó!
estando eu na casa de cristãos;karaibokype ûitekóbo
eu sou ríspido;xe îeaseîxûer
hei de me aproximar da minha futura e verdadeira vida;arokakar xe rekobé-etérama re'ĩ
pescaria com puçá-guaçu;pysagûasu-eîtykaba
poleiro das aves;gûyrá rendaba
dou isso em recompensa;aîme'eng sepyramo
o sem mãe, o órfão de mãe;sye'yma
tão logo ao ouvir o seu nome, o diabo está tremendo;nde rera rendupa abé, anhanga ryryî okûapa
você contou o mau procedimento de alguém, que somente você viu, para as pessoas?;ereîmombe'upe abá rekopoxŷagûera oîepebẽ nde remiepîakûera abá supé?
vocês vão se consolar muito futuramente, após acabar a batalha;ta peapysyketé irã marana pab'iré
em reparação disso, você se mudou de aldeia;sepŷápe, ereîakasó
eis que aqui ele está deitado;kó tuî kó
porto das canoas;ygara îepotasatyba
desesperar-se-ão muito, certamente, os que são maus;i anhamãngatu nipó i angaîpaba'e-ne
saqueei completamente as coisas dele;aîmba'e-pysyrõ-mbab
mata ótima, de boa madeira;ka'aeté
eia, para não serem semelhantes a uma maldição para o seu senhor;pe'ĩ pe îara momburu îasûara suí
rarissimamente;marangatuabé é
eu tenho presas, eu faço presas, eu aprendo;xe rembiar
fico mastigando;anhagûã-nhagûãî
podemos trocar seu próprio nome ao receber aquele?;e'ikatupe asé aîpoba'e rasápe ogûera rekobîarõmo?
por isso mesmo Deus te repeliu, desde então o fogo para sempre queimando você;nd'e'i te'e tupã nde pe'abo, a'epûerype tatá aûîerama nde rapŷabo
por isso mesmo, tendo saudades um do outro, ficam tristes;nd'e'i te'e oîoepîaka'upa, o karukasyramo
este meu tacape não está à toa nas minhas mãos, mas, sim, é o instrumento com que vocês racharei;kó xe itangapema xe pópe nd'oîkóî tenhẽ, pe mombokaûama é
procuremos alimentos para aqueles homens;t'i poraká apó abá
curou-o, somente tocando sua orelha;oîposanong, i nambi atõîa nhõte
que amemos a mãe de Deus, por ela nos interessando;tupã sy t'îasaûsu, sesé îanhemoryryîa
que experimentemos a força dos homens conosco;t'isa'ang apŷaba marã îandé irũ
para adiante de Lisboa;lisboa amongoty
somente um bocado;oîepé îuru nhõ
culpei-o falsamente;asenõî tenhẽ
a vaca que crio;xe reîmbaba tapi'ira
o limite da minha roça;xe kó robapy
estejamos em união;oîepegûasu t'îaîkó
para que creiam os que se batizarão;t'ogûerobîá oîemongaraiba'erama
tiveste relações sexuais com alguma mulher como sua prostituta?;ereîkópe kunhã amõ resé nde sugûaraîyramo?
não foste você, certamente, que se atraiu pelas mulheres?;na nde ruã-te p'akó kunhã ri ereîemomotá?
salvador da gente;moropysyrõana
eu caí de sono;xe ker-aparar
havemos de ir;t'asóne - hei de ir t'orosóne
vivam verdadeiramente com a rainha Graça;peîkó-eté grácia rainha ndibé
eis aqui meu arco, eis aqui as farpas;kobé xe îurupara, kobé arupare'aka
estando eu junto de você;nde pyri gûitekóbo nhẽ
logo o viu;koromõ sepîaki
ando perdido;xe ropá-ropar
eu tenho o rabo cortado;xe rûaîasyk
os que estão próximos a você;nde resé serosypyra
eu sou habilidoso;xe kyre'ym
fiz ele estar como forro, alforriei-o;abaetéramo aîmoingó
as namoradas me amavam;kunhã'yba xe raûsu
vestir os nus;ikatupendûara moaoba
de maneira nenhuma;-setápe asé nhemongaraíbi? - aani - a gente batiza-se muitas vezes?
eis que aqui estou como seu filho pecador;kobé aîkó nde ra'yrangaîpabĩnamo
que cheguemos ao alto;ybaté t'orobasẽ
querendo abertos os buracos das orelhas da gente;asé apysakûá-puka potá
cal de ostra;reri ku'i
alarguei meus passos;aîmoatã xe rapupa'ũ
arrependendo-se ele de ter batido em você;nde resé i pûaragûera moasŷabo
castrado;sapi'a'okypyra
invocando a Deus ou sua própria alma ou a cruz ou algo verdadeiro;tupã koîpó o 'anga koîpó cruz koîpó anheté renõîa
eu não tenho boca cuidadosa;na xe îuruposykyîéî
por causa disso, agora amo meu senhor Jesus;aîpoba'e ri, ko'y asaûsu xe îara îesu
eu sou cristão, eu sou virtuoso;xe cristão, xe karaí
filhos de índios, certamente;abá ra'yra, ipó
eu sou malhado na cabeça;xe 'apititing
façam a Deus nosso Senhor perdoar a mim;peîmonhyrõ tupã îandé îara ixébo
largamente;marangatu-eté
baixou a cabeça, ficando a gritar;oîeaŷbyk ogûasem-asemamo
neném compadecedor;pitangĩ-moraûsubara
eu sou visitador;xe posubixûer
suas coisas comuns;i îomba'e
caem, às vezes, os frutos das suas árvores, sendo ainda flores;okuî rakó amũme 'ybarambûera o 'yba suí 'ybotyramo oîkóbo bé
eu lhe pélo o couro cabeludo;aî'apir-abo'o
meu irmão gêmeo, o que nasceu juntamente comigo;xe kõîgûera
a que é alforriada;i mokunhãmbyra
esse é meu antigo enforcador, querendo enforcar-me novamente!;akó xe îubykarûera xe îubyk benhẽ potá!
por que bate em mim?;marãpe erepûar xe resé?
feriu alguém também?;ereîapixabype amõno?
que a gente honra ao erguer o padre o cálice da missa?;mba'epe asé oîmoeté abaré itaîukamusi rupireme?
me dói a cabeça;sasy xe akanga xe suí
embarco com você;a'ar nde pupé
veja que somente ele tem coisas boas, em vez de mim!;ahẽ nhõ ikó i mba'e-katu, xe suí mã!
dentro de uma casinha você está;ó-mirĩ pupé ereîkó
que vocês se lembrem deste dia em que descansei após terminá-las todas;ta pe ma'enduar ikó 'ara ixé i moaûîé pá roîré xe putu'uagûera resé
eu sou calvo;xe 'akuî
fica pisando no maldito;-muru ri opurũ-purung
eu sou pardo;xe pytang
detestando-os muito, tratem-nos muito mal;i amotare'ym-etébo, perekó-aí-aí
escória do ferro;itá repoti
torci isso;aîpepyr
"não em vão Deus disse isso, não dizendo ""- pode ser""";"nd'e'i te'e tupã aîpó o'îabo ""re'ĩ"" o'eyma"
somente desejando-a, também tocando nela;i potá nhote, sesé opokoka abé
longamente eu estive fazendo isso;ipuku xe rekóû i monhanga
que coisa é essa que fica batendo no rosto de seu próprio chefe?;mba'e-embiarĩ-pakó og ubixaba robá resé opûá-opûar?
terceiro;momosapysara
ele se calava, estando de pé, não respondendo às palavras deles;opyk o'ama, i nhe'engobaxûare'yma
eu sou enfermiço, doentio;xe mba'easy-potar îá
querendo nos fazer preparar;îandé monhemosako'i-potá
ele é fundo;typy
confio muito em mim mesmo;aîerobîá-katu xe îoesé
eu também sou um porco;xe abé taîasugûaîa
hei de vê-lo;t'asepîáne
ostra grande, nome de pessoa;reriûasu
você comeu carne no tempo de não comer?;ere'upe so'o i gûabe'yma pupé?
ah, que bom tempo aquele em que fui lá!;kûesenhe'ymĩkaé xe sóû a'epe mã!
quando ele defeca;sepotireme
eu procedo muito mal;marã-marã tenhẽ aîkó
eu estou esfalfado;xe ra'ypab
tragamos quaisquer coisas para esses;t'irur ma'e tiruã anga pé
eu o derramei;anhosen
estando com suas roupas brancas, como recompensa por tê-lo batizado;o aó-tinga o mongaraibagûera repyramo reroína
com seu sopro apenas dando vida a ele;o pytu pupé nhote tekobé me'enga i xupé
não se separa algumas vezes da alma da gente?;nd'o'iripe amõnyme asé 'anga suí?
você tomou remédio, não querendo ficar grávida?;ereposangu'upe nde puru'a-potare'ymamo?
mas vinho mesmo, de fato, colocam dentro dele?;kaûĩ aé ruã-tepe ybŷá onong i pupé?
enfim, eu vou;rumby gûixóbo
eu o sujei de visgo;anhomong
eu tenho olhos esbugalhados;xe resá-ynhusu
suportando a escuridão, estamos muito aflitos;putunusu porarábo, oroîkotebẽngatu
todos os vícios colocaram bem em seus corações;opabĩ tekoaíba mondebi-katu o py'ape
a gente confessa totalmente, por hábito, seus próprios pecados?;oîmombe'u pakatupe amẽ asé o angaîpagûera?
eu o levei secretamente;arasó-nhemim
eis que com seu corpo deve estar sua divindade, nos pedacinhos também, inteiramente;i tupã irũmo bé kó seté rekóû, pesembûeri pupé bé gûetépe-katu re'a
como saberão isso?;marãpe i kugûabine?
por aí, por ali;eboûinga rupi
não por me amar;na xe raûsupeî
eu sou mediano, não sou grande nem pequeno;xe boîá
você disse falsamente que ele disse isso, sendo maledicente?;"""-e'i kó"" eré tenhẽpe nde îuruaíbamo?"
não faz sentido ele defender a morte fora de Jesus Cristo;n'i aîarõî îesu cristo taté é te'õ suí i îepirapûana
eu ergui a espinhela;aîpusu'ã-mogûyr
eu pilei as taipas dele;aîybysosok
misturaram uma coisa amarga com vinagre;mba'e-py'aûpîara kaûĩaîasy resé i monani
eu o descasquei;aîape'ok
caminho impraticável;pé-aíba
meu clítoris, meu tamatiá;xe ramati'ã
cova de sepultura;tyby-kûara
você tomou, sem razão, alguma coisa de alguém?;ereîar tenhẽpe abá mba'e amõ?
eu o puni;arekomarã
eu faço intervalos em minhas entradas na igreja;aîmopa'ũ-pa'ũ nhote tupãokype xe reîké
saiu para o pátio, chorando muito dolorosamente;osem okarype, oîase'o-asy-katûabo
querendo conhecer seus casamentos antigos;i mendarymana kuaba potá
eles se tratam uns aos outros como semelhantes por causa de sua irmandade;o îoasykûera ri îasûaramo i îogûerekóû
estou em cilada;kotype aîub
eu falo rápido;xe nhe'ẽ-mby'i
minha bolsa não contém mais nada;n'i pori be'ĩ xe aîó
quando chegou a morte, para junto de Deus-Pai, Jesus fez você subir;te'õ mbasembápe, tupã tuba pyri îesu nde rupiri
levanto-me;abyr
você pagou aquilo que usou?;eresepyme'engype nde remiporupûera?
se você tivesse sido bom;nde marangatu meémo
mas vocês acreditam realmente em Deus?;perobîar-y-tepe aé tupã?
envolvendo seu rosto com véus;aobybĩ pupé sobá ubana
ela fez seu marido comer o fruto de modo vil;a'e o mena supé 'ybá-'u-ukar-a'ubi
bebi água;a'y-'u
por um triz que não;-sûerĩ
castiga o maldito, fazendo-o correr;moxy oînupã, i monhana
as igaçabas estão sempre cheias;tynysẽ memẽ ygasaba
estou muito desfigurado;xe té xe té
a que ingere uma poção, querendo matar seu feto;o puru'a îuká-potá mosanga o'uba'e
não deixarei de querer você;n'aîpotare'ymi xûéne
estou sendo um tanto arrogante;aîerobîá-pyryb gûitekóbo
enseada ou baía de mar;paranãngûá
para confortar sua alma, nós o ficamos abraçando;nde 'anga moapysykápe, oroîaîubã-îubã
brandamente, suavemente;mbegûé-katu
estou febril, estou com febre;xe akanunduk
vim de motu próprio, vim de própria vontade;aîur é
farinha puba, farinha d'água, ou seja, de mandioca curtida, que se espremia no tipiti e que se passava pela urupema;u'i-puba
não coma este fruto que me é reservado;e'u umẽ ikó 'ybá xe rekoate'ỹmbaba
madeira é o que falta;ybyrá angapeẽamẽ
sou leviano;abebuînhẽ
qual é o preço delas?;mba'epe sepyrama?
a gente faz ele ir em busca de padre também?;abaré abépe asé oîpiamondó?
morro falsamente, ou seja, desmaio, desfaleço;amanõ-aíb
finjo que não o quero;n'aîpotare'ym-a'ubi
arrebentando as coisas de alguém;abá mba'e mombuka
segui pelo mar e andei pelo rio;paranã rupi agûatá
ao lado de sua mãe, a criança está deitada;o sy posé pitanga ruî
lembre-se já do término de suas coisas;nde ma'enduar nde rekó pabagûama resé rá
por isso mesmo é que, em seus corações refletindo, desafiam muito a Deus;nd'ei te'e, o py'a pupé oîemongetá-ngetábo, tupã momburukatûabo
catorze são aquelas coisas em que acreditaremos;catorze asé remierobîarama
o tucum é estopento;tukũ sybyr
parti-o pelo meio;oîopyterybo rupi aîmombok
coloque uma cruz diante deste doente como objeto da visão de seus olhos;peîmoín amõ cruz oîepé kó mara'abora robaké sesá ma'ẽndabamo
de que forma o homem o transgride?;marã oîkóbo bépe abá i abyû?
vocês tentaram em vão, por pouco tempo, não dormir perto de mim;pesa'ang îepé korite'ĩ nhõte xe pyri pekere'yma
o avesso dele;i py
fiquei beliscando-a;aîpĩ-pin
aonde ele foi após acabar de comer?;mamõpe i xóû o mba'e'u-pab'iré?
estou quieto;aîubĩote
ficaram todos gritando com ele;oposẽ-posẽ pabenhẽ sesé
embora você evoque os atos, daqueles me arrependo;xe rekó-ekyî îepé, a'epûera aîmoasy
dizendo que um canto de pássaro ou um urro de onça são agouros;gûyrá koîpó îagûara nhe'enga supé morangygûana o'îabo
por se compadecer de mim, minha alma se fortalece;xe raûsubasápe, xe 'anga moteni
e quanto a você, boiuçu?;marãpe nde, mboîusu?
alguém não reconheceria ter comido algo bom, esquecendo-se da excelência de seu sabor?;abámo mba'e-katu 'uagûera n'oîkuabi xûé sé katûagûera resé o esaraîamo?
pedra de beiço pontuda;metarapûá
dei coisas para outra pessoa que não para meu pai;aîme'eng mba'e xe ruba taté nhẽ
prenseiro, o que prensa;pokasara
madeira fina, ótima;ybyrá-eté
três dedos dos pés;mosapyr mysã
que me faça viver longamente;ta xe moingobé-puku
eu sou mal-humorado;xe robasy
o que está junto de Deus;tupã pyri oîkoba'e
na ponta da rede, no punho da rede;api anhãî
ainda sendo uma criancinha, nosso Senhor Jesus Cristo era conhecedor de quaisquer coisas, como em sua idade adulta?;o pitangĩnamo bépe a'e îandé îara îesu cristo mba'e tetiruã kuaparamo sekóû o kakuaba îabé?
beco ou rua estreita;onhoba'ũ-mirĩ
venham para pranteá-lo ao entrar ele em vocês;peîori sapirõagûama resé pe pupé seîkéreme
agora sua concepção trouxe grande alegria;ko'y, nde nhemonhangaba ogûeru torybeté
aquele outro;akó amõaé
eles estarão muito doentes;i mara'a tenhẽ
eia, reze por nossa virtude!;katunhẽ eîerurébo oré katûagûama ri!
querendo que ele entre para junto de vocês mesmos, lancem fora suas maldades;pe îoupé seîké potá, peîtyk pe angaîpaba
a morte é a ameaça daqueles que se casam verdadeiramente;te'õ a'e mendasareté momboîsabamo
eu quero presas nas pessoas de alguns bêbados;xe rembiá-potá sabeypora amõ resé
querendo logo nos levar;asé rerasó sapy'a potá
os chefes velhos falam sempre a eles, repreendendo-os, censurando-os;morubixaba tuîba'e onhe'eng memẽ i xupé, senonhena, i akakapa
derrame suas lágrimas;eîmo'ẽ nde resa'y
a lã em roupa transformamos;so'o ragûera aobamo îaîmonhang
embora eles tenham igrejas para ficar rezando, a todos arruinei;i tupãok îepé, tupãmongetá-ngetábo, aîmomoxy pabenhẽ
cera dos ouvidos;apysá-ygugûá
transformo o ferro em anzol;aîmonhang itá pindáramo
que ela faça seu muito belo filho perdoar a nós;o memby-porangeté t'omoîerekûab orébo
estou quieto;aîubĩ
a companheira de minha mãe;xe sy'yra
daí, desse lugar;aîpó suí
nosso inimigo vencendo para sempre;oré sumarã reîtyka memẽ
ontem, é verdade, alguns sumiram;kûeîsé, rakó, amõ kanhemi
a descida dele;seroapy'ambaba
o que Deus dará para a gente no céu?;mba'epe tupã oîme'eng asébe ybakypene?
sejam corajosos junto de seu inimigo;peîkoeté pe robaîara pé
vivo mal;aîkó-poxy
hoje, de modo nenhum nos impedem nossa estada;kori, nã, îandé rekó îandé moarûapa angá
enjoa-se de seu velho modo de ser!;eîmoting nde rekopûera!
por causa disso, agora o amo;aîpó resé nhẽ, ko'y asaûsu
ai, quem me dera ir com ele hoje!;asó temõ kori ahẽ irũmo mã!
meu soltar de grunhidos;xe kororõ-pysyrõ
fedor de boca;îurunema
você está muito feliz, ilusoriamente, envergonhando meus súditos;nde rory-roryb-a'u, xe boîá momara'a
não deixe de o querer;eîpotare'ymumẽ
remador de canoa;ygá-pukuîtara
e a aproximação do parto de uma grávida não é também motivo de se ter medo?;- a'epe muru'apora membyrasy kakara na nheangûaba bé ruã?
finjo que vou;asó-asó-a'ub
por isso mesmo as malditas correm;nd'e'i te'e moxy onhana
recriei-o;aîapytĩatã
qual é seu nome?;marãpe nde rera?
eis que, como está no céu, nosso senhor está dentro do pão nas mãos do padre, com certeza;akó ybakype ogûekó îakatu, îandé îara rekóû miapepûera pupé nhẽ abaré pópe re'a
rompeu-se seu coração, por amor a ele;obok nde nhy'ã, saûsuba resé
homem intolerante;abá-poromborybe'yma
hei de contar os pecados deles para que você acredite em mim;t'aîpapáne i angaîpaba ta xe rerobîá îepé
ah, tão somente eu, na verdade, sofrerei isto!;xe nhõngatueté koba'e aîporaráne mã!
não há muitos restos deles;n'i tyb-etáî semyrûera
iam mulheres, discípulas dele, pranteando-o;osó kunhã semimbo'e-etá sapirõmo
eis que sofrem muito os que Deus repeliu, tendo sua vida envergonhada;sasyeté niã tupã remipe'apûera, ogûekó-mara'ara reroína
porventura a tentação é coisa semelhante a um laço?;îusana abŷare'yma nhẽ serã tentação?
são sebastião destruiu os tamoios, os valentes;são sebastião tamũîa, kyre'ymbagûera, omombab erimba'e
abri a boca, bocejei;aîeîuru-pirar
lentamente, enfim, o homem perde entendimento, sua vista aguda de outrora desaparece, tentando inutilmente falar;mbegûé é ko'yté abá tekokuá kanhemi, sesapysopûera kanhemi, o nhe'engabûera ra'ang îepébo
que entre no meu coração, guardando bem meu interior;xe nhy'ãme t'ereîké, xe py'a moingatûabo
o próprio Deus a gente honra, de costume;tupã aé namẽ asé oîmoeté
a que amamenta;mokambûara
estou descuidando;atumbé-tumbek
e aí, meu aliado!;ne'ĩ xe atuasar
enfim, de volta!;irõ bé!
jesus, guardião da alegria;iesu toryberekoara
é certeiro esse maldito;i pûakatu kó muru
três chefes;mosapyr morubixaba
isso é assim, com certeza;emonã ûĩ re'a
antigamente eu ficava sempre junto de você;akûeîme apytá memẽ nde pyri
temos coisas em comum;îarekó o îomba'e
você abusou de alguma criança no seu sono?;ereîapyaípe pitanga amõ i kerype?
eu estou pasmo;xe rembeirĩ
enfim, os rapazes escondem seus muito maus procedimentos;aûîé, kunumĩgûasu o ekó-aíbeté oîomim
os anjos estão felizes, festejando este dia;sory karaibebé, ikó 'ara momoranga
qual é a causa de nos amar, santa Maria?;mba'epe santa maria asé raûsupaba?
não fomos nós, mas nossos subordinados;na oré ruã, oré kyra é
beijei-o;aîpyter
eu estou em guerra;xe marãmotar
assim como você não quer que alguém roube suas coisas, cuide-se para não roubar as coisas de alguém;nde îosuí nde mba'e resé abá mondarõ nde i potare'yma îabé, teumẽ abá mba'e resé é mondarõmo
você obedeceu às palavras do governante da aldeia ou ao seu mestre?;ereîporakápe taba rerekoara nhe'enga koîpó nde mbo'esara?
quase fui;asosûé
eu tenho mãos rápidas para agir assim;xe pó-py'i emonã gûitekóbo
debaixo da pedra;itá gûyrype
aqui estão meus chifres, meus dentes;kó xe 'akusu, xe ranha
tenho jeito para a coisa;a'ekatu mba'e resé
roupa branca mandando colocar nele como forma de maltratá-lo;aó-tinga mondebuká sesé serekomemûãsabamo
por aí, por essa parte;ebapó rupi
conhecedor de animais, bom de caça;so'o-kugûaba
eles sabem bem de sua futura saída dali?;oîkuá-katupe a'e suí o semagûama?
dói muito ao homem perceber sua morte;sasy-eté abá supé ogûe'õnama anduba
escolheu-a para ser sua futura mãe;i pysyrõû o syrama resé
sua busca de pessoas entre as mulheres;kunhã ri i moreká
morreram todos;omanõ-mbá
vou com Pedro;orosó pedro pabẽ
a ponte é derrubada;îarybobõ omonguî
livra-me, por favor!;xe pysyrõ îepé!
espalham pelas aldeias homens que pregam às pessoas;apŷaba abá mombegûara oîmosãî taba rupi
que índios são esses?;mba'e apŷabap'aîpó?
rapaz;kunumĩ-a'uba
eu tenho muito valor;xe repy-etá
ele é grande;xe reburusu - eu sou grande seburusu
eu tenho olhos tortos;xe py-bang - eu tenho os pés tortos xe resá-bang
Pedro foi o primeiro;pedro ranhẽ osó
de que parte, de que lugar específico?;umã suí-katu?
tenho medo, tremo!;asykyîé, aryryî!
desses objetos sumidos que você achou para seu dono?;ereîme'engype mba'e-kanhema nde basemagûera i îara supé?
o homem, ao perder um filho, fica longamente em pranto;abá o a'yra re'õneme oîase'o-erekó-puku
os que foram seus companheiros, seus ex-companheiros;irũmbûera
fiquei em pranto;aîase'o-rekó
segundo seu costume, certamente Deus perdoará você, afinal;o poekûabo ipó tupã nhyrõnamo ndebe ko'yténe
cavei-o duramente;asybykoî-atã
açoito pessoas frequentemente;xe poronupã îaby
tomei-o às costas;aîar xe aseî
eu tenho um mestre;xe porombo'esar
pagou outrora por seu proceder assim?;osepyme'engype erimba'e emonã o ekoagûera?
os índios atacarão;apŷaba eresepenhãne
e agora?;ko'yr é-katuetépe?
nós nos combatemos uns aos outros;oroîogûerekó
não seja mentiroso por causa de ninguém;nde remo'em umẽ abá resé
eis que este é discípulo de Jesus;iesus boîá ã ikó
eis que minha alma, lugar de sua vinda, há de estar como seu leito;kó xe 'anga, nde rusaba, nde rupabamo t'oîkó
você atraiu alguma mulher para perto de seu próximo?;ereîmonharõpe kunhã amõ nde rapixara pyri?
sofrerá também alguma coisa ali estando?;oîporará abépe mba'e amõ eboûĩme oîkóbone?
suportando o choro, o menino bonito está deitado;îase'o porarasápe, kunumĩ-poranga ruî
eu o tapei;asesaatyká
o que estava à sua direita;i 'ekatûaba kotysaba é
eu estou úmido;xe akymaíb
tendo alegria após sua morte;o manõ riré toryba rerekóbo
é difícil para mim tentá-los;i abaí xebo sa'anga
cuide para não abandonar sua obra;teumẽ nde rekó mote'ebo
que não aconteça de algo te deixar ignorante;te'itenheumẽ mba'e amõ nde motekokuabe'yma
afastando o diabo;anhanga pe'abo
o que não repete seus antigos pecados;o angaîpagûera reroîebysare'yma
cacos de pedra;itá-pesembûera
pelo sinal da santa cruz, livra-nos você;santa cruz ra'angaba resé oré pysyrõ îepé
os peixes que ele apanha não são conforme a quantidade deles;n'i îáî pirá sembiara
eu vivo papeando;xe nhe'engixûer gûitekóbo
por que você liberta aquele por quem nos cansamos?;marãpe ereîpysyrõ oré kane'õagûera?
você foi chocarreira, estando deitada sobre seu próximo?;nde arũaípe nde rapixara 'arybo eîupa?
por que alguém se casa?;mba'erama resépe abá mendari?
que coisa você busca?;mba'e resépe ereîkó?
coza o peixe;emoîyb pirá
eu coloquei o sapato;aîpyapasá-mondeb
isso diz respeito a mim, isso é o que me concerne;xe resendûara ebokûea
minha antiga região;xe retãmbûera
hei de ser bom;xe katupe ká
também furou minha cabeça;omombuk-y bé xe akanga
o que disseram seus adversários, indo?;marã e'ipe supîarûera osóbo?
tipo de corte de cabelo dos índios;andyrá-'aba
apressa-se, corre, vem!;nde apûan, enhan, eîu!
dizem que eu vou;asó ra'e
saiu para o pátio;osem okarype
você usou feitiço?;mosangape ereîpuru?
