source_text,target_text
fazendo as pessoas detestarem umas às outras,abá moîoamotare'ymuká
"certo judeu velho mostrou o lugar em que ela foi enterrada, fazendo-nos alcançá-la","amõ îudeu tuîba'e i tymagûera kuabe'engi, sesé îandé moîekosupa"
"honra a gente também outros dias, neles não trabalhando","oîmoeté bé asé amõ amõ 'ara, i pupé oporabykye'yma"
perdendo o entendimento por causa de sua bebedeira,sabeypora suí 'ara mokanhema
eu sou paciente,xe putumuku
hei de tirar-lhe as dificuldades,t'aîabaíbokyne
eu sou de bom semblante,xe resakûanhyrõ
"confessa-se alguém antes de ir à guerra, antes de embarcar num navio?","onhemombe'upe abá gûarinĩnamo o só îanondé, ygarusupe o 'ar-y îanondé?"
o sol se eclipsa,kûarasy onhemoputun
eu lhe faço ninho,asayty-monhang
eu sou um pouco bochechudo,xe retobapé-pyryb
andaste pelos caminhos de fontes com mulheres?,eregûatápe nhãîmbiara rupi kunhã resé?
"eu não sou resistente, eu não sou firme",na xe popyatãî
todos os que estão nas ilhas,opá 'ypa'ũmendûara
daí virá para julgar todos os que vivem e os que morreram,a'e suí turi oîkobeba'e omanõba'epûera pabẽ rekomonhangane
forrei-o,aîapŷuban
eu tusso,xe u'u
não pode a boca de ninguém contar as coisas muito dolorosas no inferno,nd'e'ikatuî abá îuru anhanga ratápe tekó-asyeté mombegûabo
salteio,aporero'ar
não beberás hoje o que eu mastigo,nd'ere'uî xó kori xe remindu'une!
"empenadura de flecha, isto é, penas de asas de pássaros que eram atadas às flechas",u'upepó
vivendo para ir ao encontro da virtude,tekokatu repenhandápe peîkóbo
eu não,na ixé ruã
nas armadilhas fiz os malditos entrarem,kotype muru amoingé
remanso d'água,y-îebyra
"atravessando o oceano, fui para fazer pecar os tupis","paranãgûasu rasapa, asó tupi moangaîpapa"
cura-se às vezes,opûerab amõnume
tomei-o em seco,asa'ubar
"amarram-lhe as mãos fortemente, fazendo-lhe mal","îapopûaratã, i moangaîpapa"
esse homem e sua esposa também fizeram acabar todas as suas riquezas,kó abá semirekó abé opá o mba'e mombabi
faço papa dela,aîka'u
"ficou saltando, reconhecendo imediatamente jesus, seu senhorzinho","opor-oporĩ, îesu o îarĩ kuapa aûnhenhẽ"
eu sou gago,xe nhe'ẽrueru
junto de si mesmo ninguém lhes dá de comer,o pyri abá n'omomba'e'uî
"por que vieste, ó meu muito amado?",mba'e resépe ereîur xe remiaûsukatu gûi?
a palavra de deus experimentei,tupã nhe'enga asa'ang
futuros defuntos somos todos nós,ambyrama pabẽ îandé
"desatei a boca dele , desencabrestei-o",aîuru-sambok
estou de joelhos,o endypy'ãe'yîbo aín
eu tenho barba ruiva,xe rendybaá-îub
picar-me-ia o marigui,xe su'umo marigûi
eu já estou desvirginada,xe kûar ymûan
"que era, mesmo, aquilo?",mba'e-takó?
eu permaneço seu guardião,aîkobé n'ixé sarõana
"que é, porventura, daquele?",umã-pakó? umã-takó? ou umã-pakó akûea?
sentou-se em público,te'yîpe nhẽ i gûapyki
queimemo-lo!,t'ixapy! ou ixapy!
deverias ter sabido antes do teu agir assim,ereîkuá ranhẽ meémo emonã nde rekorama
"ah, não estamos acovardados!","erĩ, nd'oré abangabi!"
haveis de bem recobrar o fôlego após vos cansardes,ta pe putu'ẽngatueté irã pe îemokane'õ ré
quanto foi o pagamento?,mbobype sepy?
mas ele não era deus?,na tupã ruã-tepe a'e?
nós estamos em igualdade,oîoîá îandé
suas antigas lembranças das coisas aí se retirarão,mba'e resé o nhemoma'enduaragûera a'epe onhenosẽne
encaixotei-me as coisas,anhemba'e-nhang
"muito bem, pois! hei de comer todo o banquete de jacaré-guaçu!","aûîebeté, rõ! t'a'u pá îakaregûasu pepyra!"
"a dança é que é boa, enfeitar-se, untar suas penas","moraseîa é i katu, îegûaka, sa-mongy"
sei fazer isso,a'ekatu eboûinga resé
deus revelar-se-á a mim,tupã îepîakukari xebene
deixei ontem minha casa,aseîá kûesé xe roka
encurtei-o,aîapûapyk
vós me matais,xe îuká peîepé
de madrugada,ka'amutumo
de ti a morte não se aproximou,nde resé te'õ n'osyki
desde minha vinda,xe rura agûerabé
"surpreendi-o, na verdade",asesapy'a é nakó
queimar-vos-ão as chamas de fogo!,pe rapy tatá-endyne!
pondo-o dentro de um túmulo de pedra,itá karamemûã pupé i mondepa
levo carga,ambosyî
"eia, hei de ir contigo!",ne'ĩ t'asó nde irũmo!
"esta aldeia, não disseste maldades a ela ainda?","ikó tabape, marã nd'eréîpe i xupé ranhẽ?"
não desejes gente,eporopotar umẽ
corpo morto,teté-kanhema
"destruiremos a aldeia, como de costume",îamombá taba îandune
ele nunca acaba de completar as roupas,nd'e'i ymûanĩ ahẽ aoba moaûîébo
mostrando-o aos judeus,îudeus supé sepîakuká
verdadeiros amaldiçoadores de deus no fogo te assaram,tupã momburûareté tatá pupé nde resyri
que sejamos dignos do lugar futuro de nosso regozijo,t'oré angaturãne oré îekosubagûama ri
nossa alma visitas,asé 'anga ereîosub
eu sou muito pecador,xe angaîpab-eté
"que confesses a transgressão da palavra de deus, a persistência nisso também","tupã nhe'enga abŷagûera t'ereîmombe'u, apore'ymagûera béno"
por nos amar mais do que nossa mãe ama seus próprios filhinhos,asé sy o membypitanga raûsuba sosé asé raûsume nhẽ
lavro as madeiras,aybyrá-pan
o que foge com uma mulher contra sua vontade não pode casar-se com ela,kunhã reroîabapara semimotare'yma rupi nd'e'ikatuî sesé omendá
ensina falsamente as pessoas a provarem a palavra de deus,oporombo'e-a'u tupã nhe'enga ra'anga
"confessam seus pecadilhos somente os que são muito grandes deixam-nos, escondendo-os do padre","oîmombe'u o angaîpá-mirĩ anhõ tubixabeté oseîá, abaré suí i mima"
"escaparão futuramente os animais, os pássaros?","okûabépe irã so'o, gûyrá?"
eu sempre ensinei as pessoas publicamente,te'yîpe memẽ nhẽ ixé aporombo'e
"como a esses, matarei os que costumam pecar","anga îá, angaîpabora aîuká"
muito longe,kûé-kûeîpe é
"enfim, tendo-se vingado, obedeceram-me","rumby oîeepyka, xe rapîá"
"esteio, alicerce de casa",okytá
o grande número de dias de tua vida,nde rekobesaba 'ara retá
esses temiminós malvados nossa lei detestam,kó temiminó-poxy îandé rekó ogûeroŷrõ
meu pescador,xe porakasara
afinei-o muito,aîmoa'yrĩngatu
em seu ventre deus recebeu seu próprio corpo,sygépe o eterama tupã tari
em roupas brancas envolveram-no,aó-tinga pupé i nhubani
"como o vento zune, tremendo por causa de sua bravura","ybytu îabé osunung, î abaeté suí osyîa"
para nos honrarem os índios fazem festa,îandé moetébo apŷaba nhemosaraî
eis que ele é mau!,e'i tieté ahẽ maniîabo niã!
teus olhos misericordiosos volta em minha direção,nde resá-poraûsubara erobak ixé koty
tomando o leite de sua mãe,o sy kambûabo oúpa
acordo de madrugada,îeîbé apak
eu dou à luz,xe membyrar
eu sou sábio,xe mba'ekugûab
"logo então a cruz ergueram, fincando-a?",a'eîbépe ybŷá cruz mo'ami i atykábo?
pôr o bispo em nossa testa o óleo santo,asé sybápe abaregûasu nhandy-karaíba nonga
sairão ainda futuramente dali?,osem-y bépe irã a'e suíne?
o que cria mentiras por causa de alguém,abá resé mo'ema oîmonhangyba'e
"enfim, o filho de deus nos julgará",rumby tupã ta'yra îandé rekomonhangane
preocupam-se todos os cristãos em saber isso?,-onhemosaînan pabẽpe cristãos aîpoba'e kuabaûama resé?
"a chuva ficava amanhecendo a cair, enchendo o mar","oky-ko'ẽ-ko'ẽ amana, paranã momungábo"
eu sou terrível,xe taŷgaíb
"borbotão d'água, água que brota para cima",y-bura
tenho a carne arrepiada,xe ro'o-piring
"vem, compadecedor de mim",eîori xe poraûsubara
o que é comum é aquela mulher quebrar em pedaços nossas cabeças,sekoaba'e kûé kunhã oré akanga i apiti
"eva atraiu-se muito pelo belo fruto, colhendo-o",eva onhemomotareté 'ybá-poranga resé iî ykyébo
segurei-o fortemente,aîpysyk-atã
fiquei-o simulando,aîmorã-moran
"na casa de quem passaste tomando-as, antes de te esconderes?","abá rokype erekûá tá, nhemim-y îanondé?"
eu tenho bens,xe mba'e
eis que aqui nós estamos,orokub ikó
querendo ir tu para o lado de gente,mosé esó-potá
sustituindo suas palavras para os que o ouviram,ogûenduparûera supé o nhe'enga rekobîarõmo
como criança gerando-se,pitangamo onhemonhanga
em tuas mãos nossa alma está,nde pópe oré 'anga ruî
ser cordato com um pequeno proceder no mal de alguém,abá marã sekoagûerĩ resé nherane'yma
"ah, excelente!","té, aûîé-katutenhẽ!"
sofreste a morte,te'õ ereîporará
"e os cadáveres da gente, que sucede a eles?","a'epe asé re'õmbûera, marã?"
peço a pedro por roupa,aîeruré aoba resé pedro supé
"acredita, meu padrinho, hão de te apresar hoje","erobîá, xe rubangab, ta nde moembiá kori"
remédio bom,mosãngatu
sou um novato,aîkó pysasuramo
"despiram-no, amarrando-lhe as mãos numa coluna de pedra","oîaobok, itá-okytá resé i popûá"
três são as potências de nossa alma a respeito das coisas,mosapyr ma'e resé asé 'anga 'ekatuaba
eu tenho muitos bernes,xe ur - eu tenho berne xe u-xe ur
ó mesquinho repositório de muitíssimas coisas más!,mba'e-poxy-katupabẽ ruru-a'ub-y gûé!
"tenho meu modo de ser diferente , oré rekó-rekó-aé oroerekó - temos nossos modos de ser diferentes",xe rekó-aé arekó
tu mesmo és causa de teu dano,endé aé ereîekûá
hei de ser bom,"""xe katupe ká"""
não haverá outra comida?,n'i tybi xûépe amõ mi'u?
"fico girando em círculos, fico rodeando",anhatimã-timanĩ
enterrando os antigos maus hábitos,tekopoxypûera tyma
"daí, desse lugar",ebanõîa suí
"enfim, os moços escondem seus muito maus procedimentos",aûîé kunumĩgûasu o ekó-aíbeté oîomim
"encontros das asas, isto é, a parte superior delas, onde vão fazendo a volta e onde nascem as penas maiores",pepó-ypy
dei um tombo,ayapyĩ
"talvez seja o anjo, guardião verdadeiro desta aldeia","karaibebé serã, kó taba rarõaneté"
pescando bem os canapus,kunapu rekyî-etébo
"assim, desta maneira, na verdade, a gente subirá para o céu, após lançar fora seu grande peso","nandé rakó asé îeupiri ybakypene, o posyîusu reîtyk'iré"
provejo-me das minhas coisas,anhemosaînan xe mba'erama resé
água sem mistura,y anhẽ
"logo, vencendo os temiminós, habitantes daqui, frequentá-los-ei","koromõ keygûara temiminõ moaûîébo, asapekóne"
que a gente evoca diante dele como sua esperança?,"mba'epe asé osenõî i xupé, o îerobîasabamo?"
ainda hoje fazendo-os cair,a'ebé kori i mbo'ane
"ali também estão os meninos, as meninas, as moças que guardaram seus corpos em deus","a'epe bé kunumĩ, kunhataĩ, kunhãmuku tupã resé ogûeté onongatuba'epûera rekóû"
"o próprio pedro, pedro mesmo",pedro aé
resto do tronco de árvore que fica na terra após o seu corte,ypypûera
está muito desfigurado meu rosto,i te i té xe robá
"guardai-vos de inventar impedimentos ao casamento, contando o que não é verdade",peteumẽ mendara moarupaba mo'anga'upa supindûare'yma mombegûabo
para julgar todos os que vivem e os que morreram,"oîkobeba'e, omanõba'epûera pabẽ rekomonhanga"
não o temais,peîpoûsub ymẽ
minha herança,xe potaba
não querendo que se apague a luz de nossa alma,asé 'anga resapesaba gûeba potare'yma
"ah, esquadrinham todos os lugares por nós","té, oîoakypûereká îandébe"
eu sou furioso,xe marãmotar
"o que tem pênis, macho",sakûãîba'e
"vamos dar uma volta, primeiro",îaîebyîeby ranhẽ
desde ontem não como nada,kûesé bé mba'e n'a'uî
mando matá-lo,aîuká-ukar
não mato,aîukae'ym
três pessoas vieram,mosapyr abá our
pus-me espertadura,aîe'atype'a
"estando diante de deus, de mim não te afastas","tupã robaké eîkóbo, xe suí nd'eresyryki"
não pode o que não é padre fazer as coisas assim?,nd'e'ikatuîpe abaréramo oîkoe'ymba'e emonã tekó monhanga?
estavam dormindo de aflição,oker okûapa tekotebẽ suí nhẽ
"estando nós no amor de deus, a verdadeira felicidade temos","tupã îoaûsuba pupé îaîkóbo, tekokatu-eté îarekó"
folha tenra,só-kyra
é para mim terrível vê-los,i abaeté sepîaka ixébo
ele é gostoso,sé
qual é o modo verdadeiro de chamar os batizados?,marãpe i mongaraibypyramo renõîndabeté?
hei de embebedar-me!,t'asabeypó!
estando eu em casa de cristãos,karaibokype ûitekóbo
eu sou ríspido,xe îeaseîxûer
hei de me aproximar de minha futura e verdadeira vida,arokakar xe rekobé-etérama re'ĩ
pescaria com puçá-guaçu,pysagûasu-eîtykaba
poleiro das aves,gûyrá rendaba
dou-o em recompensa,aîme'eng sepyramo
"o sem mãe, o órfão de mãe",sye'yma
"tão logo ao ouvir o teu nome, o diabo está tremendo","nde rera rendupa abé, anhanga ryryî okûapa"
"contaste o mau procedimento de alguém, que somente tu viste, para as pessoas?",ereîmombe'upe abá rekopoxŷagûera oîepebẽ nde remiepîakûera abá supé?
"haveis de vos consolar muito futuramente, após acabar a batalha",ta peapysyketé irã marana pab'iré
"em reparação disso, mudaste-te de aldeia","sepŷápe, ereîakasó"
eis que aqui ele está deitado,kó tuî kó
porto das canoas,ygara îepotasatyba
"desesperar-se-ão muito, certamente, os que são maus",i anhamãngatu nipó i angaîpaba'e-ne
saqueei-lhe as coisas completamente,aîmba'e-pysyrõ-mbab
"mata ótima, de boa madeira",ka'aeté
"eia, para não serdes semelhantes a uma maldição a vosso senhor",pe'ĩ pe îara momburu îasûara suí
rarissimamente,marangatuabé é
"eu tenho presas, eu faço presas, eu apreso",xe rembiar
fico-o mastigando,anhagûã-nhagûãî
pode a gente trocar seu próprio nome ao receber aquele?,e'ikatupe asé aîpoba'e rasápe ogûera rekobîarõmo?
"por isso mesmo deus te repeliu, desde então o fogo para sempre queimando-te","nd'e'i te'e tupã nde pe'abo, a'epûerype tatá aûîerama nde rapŷabo"
"por isso mesmo, tendo saudades um do outro, ficam tristes","nd'e'i te'e oîoepîaka'upa, o karukasyramo"
"este meu tacape não está à toa nas minhas mãos, mas, sim, é o instrumento com que vos racharei","kó xe itangapema xe pópe nd'oîkóî tenhẽ, pe mombokaûama é"
procuremos alimentos para aqueles homens,t'i poraká apó abá
"curou-o, somente tocando sua orelha","oîposanong, i nambi atõîa nhõte"
"que amemos a mãe de deus, por ela interessando-nos","tupã sy t'îasaûsu, sesé îanhemoryryîa"
que experimentemos a força dos homens conosco,t'isa'ang apŷaba marã îandé irũ
para adiante de lisboa,lisboa amongoty
somente um bocado,oîepé îuru nhõ
culpei-o falsamente,asenõî tenhẽ
a vaca que crio,xe reîmbaba tapi'ira
o limite de minha roça,xe kó robapy
estejamos em união,oîepegûasu t'îaîkó
para que creiam os que se batizarão,t'ogûerobîá oîemongaraiba'erama
tiveste relações sexuais com alguma mulher como tua prostituta?,ereîkópe kunhã amõ resé nde sugûaraîyramo?
"não foste tu, certamente, que te atraíste pelas mulheres?",na nde ruã-te p'akó kunhã ri ereîemomotá?
salvador da gente,moropysyrõana
eu caí de sono,xe ker-aparar
havemos de ir,t'asóne - hei de ir t'orosóne
vivei verdadeiramente com a rainha graça,peîkó-eté grácia rainha ndibé
"eis aqui meu arco, eis aqui as farpas","kobé xe îurupara, kobé arupare'aka"
estando eu junto de ti,nde pyri gûitekóbo nhẽ
logo o viu,koromõ sepîaki
ando perdido,xe ropá-ropar
eu tenho o rabo cortado,xe rûaîasyk
os que estão achegados a ti,nde resé serosypyra
eu sou habilidoso,xe kyre'ym
"fi-lo estar como forro, alforriei-o",abaetéramo aîmoingó
as namoradas me amavam,kunhã'yba xe raûsu
vestir os nus,ikatupendûara moaoba
de maneira nenhuma,-setápe asé nhemongaraíbi? - aani - a gente batiza-se muitas vezes?
eis que aqui estou como teu filho pecador,kobé aîkó nde ra'yrangaîpabĩnamo
que cheguemos ao alto,ybaté t'orobasẽ
querendo abertos os buracos das orelhas da gente,asé apysakûá-puka potá
cal de ostra,reri ku'i
alarguei meus passos,aîmoatã xe rapupa'ũ
arrependendo-se ele de ter batido em ti,nde resé i pûaragûera moasŷabo
castrado,sapi'a'okypyra
invocando a deus ou sua própria alma ou a cruz ou algo verdadeiro,tupã koîpó o 'anga koîpó cruz koîpó anheté renõîa
eu não tenho boca cuidadosa,na xe îuruposykyîéî
"por causa disso, agora amo a meu senhor jesus","aîpoba'e ri, ko'y asaûsu xe îara îesu"
"eu sou cristão, eu sou virtuoso","xe cristão, xe karaí"
"filhos de índios, certamente","abá ra'yra, ipó"
eu sou malhado na cabeça,xe 'apititing
fazei a deus nosso senhor perdoar a mim,peîmonhyrõ tupã îandé îara ixébo
largamente,marangatu-eté
"baixou a cabeça, ficando a gritar",oîeaŷbyk ogûasem-asemamo
neném compadecedor,pitangĩ-moraûsubara
eu sou visitador,xe posubixûer
suas coisas comuns,i îomba'e
"caem, às vezes, os frutos das suas árvores, sendo ainda flores",okuî rakó amũme 'ybarambûera o 'yba suí 'ybotyramo oîkóbo bé
eu lhe pélo o couro cabeludo,aî'apir-abo'o
"meu irmão gêmeo, o que nasceu juntamente comigo",xe kõîgûera
a que é alforriada,i mokunhãmbyra
"esse é meu antigo enforcador, querendo enforcar-me novamente!",akó xe îubykarûera xe îubyk benhẽ potá!
por que bates em mim?,marãpe erepûar xe resé?
feriste alguém também?,ereîapixabype amõno?
que a gente honra ao erguer o padre o cálice da missa?,mba'epe asé oîmoeté abaré itaîukamusi rupireme?
dói-me a cabeça,sasy xe akanga xe suí
embarco contigo,a'ar nde pupé
"eis que somente ele tem coisas boas, em vez de mim!","ahẽ nhõ ikó i mba'e-katu, xe suí mã!"
dentro de uma casinha estás,ó-mirĩ pupé ereîkó
que vos lembreis deste dia em que descansei após terminá-las todas,ta pe ma'enduar ikó 'ara ixé i moaûîé pá roîré xe putu'uagûera resé
eu sou calvo,xe 'akuî
fica pisando o maldito,-muru ri opurũ-purung
eu sou pardo,xe pytang
"detestando-os muito, tratai-los muito mal","i amotare'ym-etébo, perekó-aí-aí"
escória do ferro,itá repoti
torci-o,aîpepyr
"não em vão deus disse isso, não dizendo ""- pode ser""","nd'e'i te'e tupã aîpó o'îabo ""re'ĩ"" o'eyma"
"somente desejando-a, nela tocando também","i potá nhote, sesé opokoka abé"
longamente eu o estive fazendo,ipuku xe rekóû i monhanga
que coisa é que fica batendo no rosto de seu próprio chefe?,mba'e-embiarĩ-pakó og ubixaba robá resé opûá-opûar?
terceiro,momosapysara
"calava-se, estando de pé, não respondendo as palavras deles","opyk o'ama, i nhe'engobaxûare'yma"
"eu sou enfermiço, doentio",xe mba'easy-potar îá
querendo fazer-nos preparar,îandé monhemosako'i-potá
ele é fundo,typy
confio muito em mim mesmo,aîerobîá-katu xe îoesé
eu também sou um porco,xe abé taîasugûaîa
hei de vê-lo,t'asepîáne
"ostra grande, nome de pessoa",reriûasu
comeste carne no tempo de não a comer?,ere'upe so'o i gûabe'yma pupé?
"ah, bom tempo aquele em que lá fui!",kûesenhe'ymĩkaé xe sóû a'epe mã!
quando ele defeca,sepotireme
procedo muito mal,marã-marã tenhẽ aîkó
eu estou esfalfado,xe ra'ypab
tragamos quaisquer coisas para esses,t'irur ma'e tiruã anga pé
entornei-o,anhosen
"estando com suas roupas brancas, como recompensa de o terem batizado",o aó-tinga o mongaraibagûera repyramo reroína
com seu sopro somente dando vida a ele,o pytu pupé nhote tekobé me'enga i xupé
não se separa algumas vezes da alma da gente?,nd'o'iripe amõnyme asé 'anga suí?
"tomaste remédio, não querendo ficar grávida?",ereposangu'upe nde puru'a-potare'ymamo?
"mas vinho mesmo, de fato, colocam dentro dele?",kaûĩ aé ruã-tepe ybŷá onong i pupé?
enfim eu vou,rumby gûixóbo
sujei-o de visgo,anhomong
eu tenho olhos esbugalhados,xe resá-ynhusu
"suportando a escuridão, estamos muito aflitos","putunusu porarábo, oroîkotebẽngatu"
todos os vícios colocaram bem em seus corações,opabĩ tekoaíba mondebi-katu o py'ape
"a gente confessa totalmente, de costume, seus próprios pecados?",oîmombe'u pakatupe amẽ asé o angaîpagûera?
levei-o secretamente,arasó-nhemim
"eis que com seu corpo deve estar sua divindade, nos pedacinhos também, inteiramente","i tupã irũmo bé kó seté rekóû, pesembûeri pupé bé gûetépe-katu re'a"
como o saberão?,marãpe i kugûabine?
"por aí, por ali",eboûinga rupi
não por me amar,na xe raûsupeî
"eu sou mediano, eu não sou grande nem pequeno",xe boîá
"disseste falsamente que ele disse isso, sendo maledicente?","""-e'i kó"" eré tenhẽpe nde îuruaíbamo?"
não faz sentido ele fazer a defesa da morte fora de jesus cristo,n'i aîarõî îesu cristo taté é te'õ suí i îepirapûana
ergui a espinhela,aîpusu'ã-mogûyr
pilei-lhe as taipas,aîybysosok
uma coisa amarga com vinagre misturaram,mba'e-py'aûpîara kaûĩaîasy resé i monani
descasquei-o,aîape'ok
caminho impraticável,pé-aíba
"meu clítoris, meu tamatiá",xe ramati'ã
cova de sepultura,tyby-kûara
"tomaste, sem razão, alguma coisa de alguém?",ereîar tenhẽpe abá mba'e amõ?
puni-o,arekomarã
faço intervalos em minhas entradas na igreja,aîmopa'ũ-pa'ũ nhote tupãokype xe reîké
"saiu para o pátio, chorando muito dolorosamente","osem okarype, oîase'o-asy-katûabo"
querendo conhecer seus casamentos antigos,i mendarymana kuaba potá
eles se tratam uns aos outros como semelhantes por causa de sua irmandade,o îoasykûera ri îasûaramo i îogûerekóû
estou em cilada,kotype aîub
eu tenho fala rápida,xe nhe'ẽ-mby'i
não contém mais nada minha bolsa,n'i pori be'ĩ xe aîó
"quando chegou a morte, para junto de deus-pai jesus fez-te subir","te'õ mbasembápe, tupã tuba pyri îesu nde rupiri"
levanto-me,abyr
pagaste aquilo que tu usaste?,eresepyme'engype nde remiporupûera?
se tivesses sido bom,nde marangatu meémo
mas acreditais realmente em deus?,perobîar-y-tepe aé tupã?
envolvendo com véus seu rosto,aobybĩ pupé sobá ubana
ela fez seu marido comer o fruto de modo vil,a'e o mena supé 'ybá-'u-ukar-a'ubi
bebi água,a'y-'u
por um triz que não,-sûerĩ
"castiga o maldito, fazendo-o correr","moxy oînupã, i monhana"
estão sempre cheias as igaçabas,tynysẽ memẽ ygasaba
eu estou muito desfigurado,xe té xe té
"a que ingere uma poção, querendo matar seu feto",o puru'a îuká-potá mosanga o'uba'e
não deixarei de o querer,n'aîpotare'ymi xûéne
estou sendo um tanto arrogante,aîerobîá-pyryb gûitekóbo
enseada ou baía de mar,paranãngûá
"para confortar tua alma, nós o ficamos abraçando","nde 'anga moapysykápe, oroîaîubã-îubã"
"brandamente, suavemente",mbegûé-katu
"eu estou febril, eu tenho febre",xe akanunduk
"vim de motu próprio, vim de própria vontade",aîur é
"farinha puba, farinha d'água, ou seja, de mandioca curtida, que se espremia no tipiti e que se passava pela urupema",u'i-puba
não comas este fruto que me é reservado,e'u umẽ ikó 'ybá xe rekoate'ỹmbaba
madeira é o que falta,ybyrá angapeẽamẽ
sou leviano,abebuînhẽ
qual é o preço delas?,mba'epe sepyrama?
a gente o faz ir em busca de padre também?,abaré abépe asé oîpiamondó?
"morro falsamente, isto é, desmaio, desfaleço",amanõ-aíb
finjo que não o quero,n'aîpotare'ym-a'ubi
arrebentando as coisas de alguém,abá mba'e mombuka
segui pelo mar 'y rupi agûatá - andei pelo rio,paranã rupi agûatá
ao lado de sua mãe a criança está deitada,o sy posé pitanga ruî
lembra-te já do término de tuas coisas,nde ma'enduar nde rekó pabagûama resé rá
"por isso mesmo é que, em seus corações ficando a refletir, desafiam muito a deus","nd'ei te'e, o py'a pupé oîemongetá-ngetábo, tupã momburukatûabo"
catorze são aquelas coisas em que creremos,catorze asé remierobîarama
o tucum é estopento,tukũ sybyr
parti-o pelo meio,oîopyterybo rupi aîmombok
ponde uma cruz diante deste doente como objeto da visão de seus olhos,peîmoín amõ cruz oîepé kó mara'abora robaké sesá ma'ẽndabamo
procedendo de que forma o homem o transgride?,marã oîkóbo bépe abá i abyû?
"tentastes em vão, por pouco tempo, não dormir perto de mim",pesa'ang îepé korite'ĩ nhõte xe pyri pekere'yma
o avesso dele,i py
fiquei-a beliscando,aîpĩ-pin
aonde ele foi após acabar de comer?,mamõpe i xóû o mba'e'u-pab'iré?
estou quieto,aîubĩote
ficaram todos gritando com ele,oposẽ-posẽ pabenhẽ sesé
"embora me evoques os atos, daqueles arrependo-me","xe rekó-ekyî îepé, a'epûera aîmoasy"
dizendo que um canto de pássaro ou um urro de onça são agouros,gûyrá koîpó îagûara nhe'enga supé morangygûana o'îabo
"por se compadecer de mim, minh'alma faz firme","xe raûsubasápe, xe 'anga moteni"
"e quanto a ti, boiuçu?","marãpe nde, mboîusu?"
"alguém não reconheceria ter comido algo bom, esquecendo-se da excelência de seu sabor?",abámo mba'e-katu 'uagûera n'oîkuabi xûé sé katûagûera resé o esaraîamo?
pedra de beiço pontuda,metarapûá
dei coisas para outra pessoa que não a meu pai,aîme'eng mba'e xe ruba taté nhẽ
"prenseiro, o que prensa",pokasara
"madeira fina, ótima",ybyrá-eté
três dedos dos pés,mosapyr mysã
que me faça viver longamente,ta xe moingobé-puku
eu sou mal-encarado,xe robasy
o que está junto de deus,tupã pyri oîkoba'e
"na ponta da rede, no punho da rede",api anhãî
"ainda sendo criancinha aquele nosso senhor jesus cristo era conhecedor de quaisquer coisas, como em sua idade adulta?",o pitangĩnamo bépe a'e îandé îara îesu cristo mba'e tetiruã kuaparamo sekóû o kakuaba îabé?
beco ou rua estreita,onhoba'ũ-mirĩ
vinde para pranteá-lo ao entrar ele em vós,peîori sapirõagûama resé pe pupé seîkéreme
agora tua concepção trouxe grande alegria,"ko'y, nde nhemonhangaba ogûeru torybeté"
aquele outro,akó amõaé
eles estarão muitíssimo doentes,i mara'a tenhẽ
"eia, roga por nossa virtude!",katunhẽ eîerurébo oré katûagûama ri!
"querendo que ele entre para junto de vós mesmos, lançai fora vossas maldades","pe îoupé seîké potá, peîtyk pe angaîpaba"
a morte é a ameaça daqueles que se casam verdadeiramente,te'õ a'e mendasareté momboîsabamo
eu quero presas nas pessoas de alguns bêbados,xe rembiá-potá sabeypora amõ resé
querendo logo levar-nos,asé rerasó sapy'a potá
"os chefes velhos falam sempre a eles, repreendendo-os, censurando-os","morubixaba tuîba'e onhe'eng memẽ i xupé, senonhena, i akakapa"
derrama tuas lágrimas,eîmo'ẽ nde resa'y
a lã em roupa transformamos,so'o ragûera aobamo îaîmonhang
"embora eles tenham igrejas para ficar rezando, a todos arruinei","i tupãok îepé, tupãmongetá-ngetábo, aîmomoxy pabenhẽ"
cera dos ouvidos,apysá-ygugûá
transformo o ferro em anzol,aîmonhang itá pindáramo
que ela faça seu mui belo filho perdoar a nós,o memby-porangeté t'omoîerekûab orébo
estou quieto,aîubĩ
a companheira de minha mãe,xe sy'yra
"daí, desse lugar",aîpó suí
nosso inimigo vencendo para sempre,oré sumarã reîtyka memẽ
"ontem, é verdade, alguns sumiram","kûeîsé, rakó, amõ kanhemi"
a descida dele,seroapy'ambaba
que deus dará para a gente no céu?,mba'epe tupã oîme'eng asébe ybakypene?
sede corajosos junto de vosso inimigo,peîkoeté pe robaîara pé
vivo mal,aîkó-poxy
"hoje, assim, de modo nenhum nos impedem nossa estada","kori, nã, îandé rekó îandé moarûapa angá"
enjoa-te de teu velho modo de ser!,eîmoting nde rekopûera!
"por causa disso, com efeito, agora o amo","aîpó resé nhẽ, ko'y asaûsu"
"ai, quem me dera ir com ele hoje!",asó temõ kori ahẽ irũmo mã!
meu soltar de grunhidos,xe kororõ-pysyrõ
fedor de boca,îurunema
"tu estás muito feliz, ilusoriamente, envergonhando meus súditos","nde rory-roryb-a'u, xe boîá momara'a"
não deixes de o querer,eîpotare'ymumẽ
remador de canoa,ygá-pukuîtara
e a aproximação do parto de uma grávida não é também motivo de se ter medo?,- a'epe muru'apora membyrasy kakara na nheangûaba bé ruã?
finjo que vou,asó-asó-a'ub
por isso mesmo as malditas correm,nd'e'i te'e moxy onhana
