source_text,target_text
sou inimigo das pessoas,morobaîaramo aîkó
deveria mandá-lo,aîmondó-monẽmo
venha para lavar minha alma,eîori xe 'anga reîa
eu sou esquecidiço,xe resaraîpotar
eis que se aproxima minha vida futura,okakar kó xe rekoberama re'a
com seu próprio irmão ninguém pode se casar,o kybyra resé nd'e'ikatuî abá omendá
estou com ele,irũnamo aîkó
vim para ficar de vez,gûitu aîur
que minha alma vá sempre ajuntando virtudes,t'osó xe 'anga îepi tekokatu mono'onga
mostrando sua própria beleza mais do que o sol,kûarasy sosé o poranga kuabe'enga
temendo por suas almas,o 'anga resé oîeangûabo
oxalá ela estivesse nua!,ikatupe nhẽ temõ mûã!
nem por isso se importa com o resgate de seus antigos pecados,ndaeroîaî o ekoangaîpagûera repyme'engagûama resé o putupabamo
não querendo repetir seu pecado que ele detestava,o angaîpagûera o emieroŷrõagûera reroîeby-potare'yma
"peguem-no bem hoje, tomando conta dele",peîpysy-katu kori sesé pemaînãngatûabo
depressa traga minha comida!,keremẽ xe remi'u rekoaba!
quanto mais eu teria de ir,memetémo n'ixé ûixóbo
cuidem-se para não serem maus doravante,"peteumẽ, pe poxyramo angiré"
os franceses trouxeram pólvora em vão,aîuruîuba mokaba ogûeru tenhẽ
"suponho que ele tenha ido, de fato","""osó ipó"" a'ea'ub niã ixé"
"eu estou inchado, eu tenho calombos",xe gûa'a-gûa'a
os que se compadecem de nós,îandé poreaûsubokara
ai! não há absolutamente servos meus,akaîgûá! n'i tyb-angáî xe boîá
ovo de arinhama,arinhama rupi'a
salvador da gente,moropysyrõana
que ele fique dentro de vocês como fica com seu estado de feto no ventre de sua mãe.,"o sy rygépe o pitanga reropytá îabé, t'opytá pe pupé"
segure-o por enquanto,eîpysyk ranhẽ
você esteve deitado outrora sobre sua amante como um rufião?,ereîubype erimba'e nde agûasá 'arybo nde arãíbamo?
algum diabão espião sempre me ameaça,amõ anhangusu-manhana îepimemẽ xe momboî
em pedro eu te supunha ver,pedro resé ixé nde mondari
o mentiroso perde a vida de sua alma,temo'emyîara o 'anga rekobesaba mokanhemi
"a água nele se transformou em vinho, de acordo com os pedidos de sua mãe",i pupé 'y anhẽ monhangi kaûĩnamo o sy îeruresaba rupi
"matá-lo-ei futuramente, com certeza",aîuká ipó irãne
honrei-o muitíssimo,aîmomba'eté-tekatunhẽ
"ah, se eu tivesse percebido isso antes!",anhandu beémo erimba'e angûama mã!
inimiga do diabo,anhanga sumarã
eu sou o diabo esquentador de gente,xe anhanga moropé
caiu no chão.,o'ar ybype
lambi-o,asereb
"venham, levem os malditos, erguendo-os para queimá-los em nosso fogo, derretendo-os","peîori, perasó muru, supi îandé ratápe sapeka, i momembeka"
"se uma coisa que é muito saborosa enjoa, comendo-a muito, eis que tanto mais você expelirá o que não é coisa boa","mba'e sekatuba'e abiã oîmoting i 'uetébo, memetiã nde nda mba'e-katu ruã euĩ ereîmo'ẽ"
seus chifres são muito temíveis,iîabaeté-katu nde 'aka
cerquei-os,aîopîar
sejamos bons para aqueles homens,t'i marangatu apó abá pé
"portanto, como escravos do diabo, tornamo-nos totalmente?",emonãnamope anhanga remiaûsubamo pabẽ asé nhemonhangi?
qual outro é guerreiro senão ele?,maratekoara aé-amẽ ahẽ?
será que é por isso que deus transformou a costela de nosso pai primeiro no corpo de sua esposa?,emonãnamo serã tupã îandé rubypy arukangûera nhẽ monhangi semirekó retéramo?
tive a segunda menstruação,aîeporero'ypok
tomei-o às costas,aîar xe aseî
"os que ele torna padres e seus substitutos na missa tomam o pão em suas mãos, benzendo-o",semimboabaré sekobîara bé missa pupé miapé rari o pópe sobasapa
"muitos outeiros, serrania",ybyty-bytyra
vespa pontuda,kabatĩ
ela fez seu marido comer o fruto de modo vil,a'e o mena supé 'ybá-'u-ukar-a'ubi
em que lado porá os que são bons?,marangotype i angaturamba'e nongine?
mentira),temo'ema
você ficou suspeitando sem motivo de sua esposa por causa de alguém?,ereîmondá-mondá tenhẽpe nde remirekó abá resé?
estava deus já no ventre de santa maria?,oín uãpe tupã santa maria rygépe?
"sob minhas mãos tenho os moços pecadores, os velhos crescidos","xe pó gûyrype arekó kunumĩgûasu-angaîpaba, tunhãba'e-kakuaba"
eu tenho a mão parcialmente descoberta,xe robá-seb - eu tenho o rosto parcialmente descoberto xe pó-seb
chefe dos que ficaram no céu,ybakype opytaba'epûera rubixaba
hei de ir,asóne-ká
"mas sempre, com certeza, as suas almas querem bem, embelezando-as","memẽ-te nipó pe 'anga amotá, i moaysóbo"
no ventre de uma moça gerando-se como uma criança,kunhãmuku rygépe pitangamo onhemonhanga
ainda que somente uma migalha dele a gente come,i kurubipûera anhõte îepé asé o'u
que o maldito não esteja perto de mim,t'oîkó umẽ moxy xe ypybo
adiantei-me,akûabĩ
asperge também a gente as sepulturas com água benta?,osepyî bépe asé tyby 'y-karaíba pupé?
casa assobradada,okybaté
que me tratem como a seu próprio deus,o tupãnamo ta xe rerekó
cessou a chuva,opyk amana
"quando morre seu cônjuge verdadeiro, uma pessoa não pode se casar com algum irmão ou irmã dele","o me'engabeté re'õneme, abá nd'e'ikatuî omendá i asykûera amõ resé"
no vale que tem o nome josafá,ybytygûaîa îosafat seryba'epe
"rio acima, a montante",y-anhangoty
"eis que minha condição, na verdade, é assim",xe rekó anhẽ nhẽ nakó emonã
com água nos molham a cabeça,y pupé asé 'apiramõû
logo o vento se levantará,koromõ ybytu pu'amine
eu sou airoso,xe katu
"eu estou me homiziando, eu estou vivendo fugido",xe tekoaraibor gûitekóbo
a bela proclamação de sua mãe me afligiu muito,i xy mombe'u-poranga xe moingotebẽngatu
querendo estar em cima deles,i 'ari oîkó-potá
"eia, amarrem os malditos!","pe'ĩ, peîpûá muru!"
breei-o,aîkytyk
que se lembre bem de que deus branqueou sua alma,t'onhemoma'enduá-katu tupã o 'anga momorotingûera resé
vem para nos guiar,eîori oré pokoka
dificultando a primeira menstruação,nhemondîara mo'ybatatãmo
"venham para comer a criança, engolindo completamente o menino","peîori pitanga gûabo, kunumĩ mokona mbá"
ficaria aumentando meus miseráveis pecados vivendo nesta terra,aîrumõ-rumõmo xe rekoangaîpagûera'uba ikó yby pupé gûitekóbomo
permitindo sua mancebia,i agûasá repîakĩamo
bafejo,atimbor
"ah, veio de fato para cá a ostra grande!",té oureté kybõ reriûasu mã!
como modo de fazer voltar em si a virtude,tekokatu reroîebysabamo
acaso todos os que estavam ali ficaram a injuriá-lo?,opabenhẽ serã erimba'e a'epe tekoara iî a'oîa'oû?
sou seu parceiro de dança,i nhandaramo aîkó
colares azuis,mo'yrobyeté
diante de duas pessoas,mokõî abá robaké
o próprio céu é o que deus prepara para nós,ybaka aé tupã îandé resé i nhemosako'îaba
você ficou usando como mulher o seu próximo?,ereîmotebi-tebipe nde rapixara?
eis que aqui pertinho vem,kote'ĩ turi kó
"aonde chegaram com nosso senhor, finalmente?",mamõpe gûá îandé îara rerosyki ko'yté?
eis que aí pertinho vem,ebokûeté'ĩ turi
"por isso mesmo, então, os judeus a puxaram fortemente, fazendo vir junto a pele dele também","nd'e'i te'e a'ereme îudeus sykyîatãmo, i pira abé reru"
a união com nossa carne,îandé ro'o resé îese'aragûera
pena de gavião,gûyragûasu-aba
manda pregá-lo na cruz,eîmoîar-ukar ybyraîoasaba resé
quem deus fez primeiro como habitantes do céu?,abá ranhẽpe erimba'e tupã oîmonhang-ypy ybaka porama?
imediatamente eles se vingam de seu próximo,aûnhenhẽ o apixarĩ resé îepyki
"eis que esta roupa será, adequadamente, de feriado",ikó aoba niã aûîé-katutenhẽ tupãnemendarama
não se afligem por nada,n'oîkotebẽî ma'e amõ resé
"na casa de quem você passou tomando-as, antes de se esconder?","abá rokype erekûá tá, nhemim-y îanondé?"
que os mate para mim diante do pajé ruim,t'ereîuká ixébe paîé-aíba supé
"você visitou o covo de alguém, esvaziando-o?",ereîosubype abá îeke'a i poroka?
vocês mesmos se danam ao ficar perturbando esta aldeia,peẽ aé peîekûá kó taba pobu-pobu
no meio dos anjos fez ela subir,karaibebé pyterype supiri
você conta o nome de alguém quando confessa ao padre?,ereîmombe'upe abá rera abaré nde monhemombegûápe?
"é discreta, falando aos homens",i kunusãî abá supé onhe'enga
a fala de fulano me repreendeu,xe momotîasó ahẽ nhe'enga
"venha no dia de nossa terra, para visitá-la","eîori oré retama 'ara rupi nhẽ, i xupa"
eu sou médio,xe reburusu nhote
dizem que foi,osó ra'e
não deixe de o querer,eîpotare'ymumẽ
fazendo-o estar firme,ten i mo'îabo
me colocando segundo a vontade de deus,tupã remimotara rupi xe moingóbo
apoiamo-nos em você,oroîekok nde resé
"tocaste nas suas virilhas, abrindo as pernas, masturbando-se?","erepokokype nde rapopé resé epypekábo, eîeîukábo?"
o lado direito dele,iî apé
nossa casa santa edificamos,nde rokangaturamûama oroîmoĩ
bem à sua semelhança ele fez?,gûupi-katupe i monhangi?
"está limpa, como se vê, a cova da lebre",i pe'ybĩ nakó tapiti kûara
"por isso mesmo, até a terra que a gente pisa detesta os cadáveres daqueles",nd'e'i te'e yby asé purungaba tiruã aîpoba'e re'õmbûera reroŷrõmo
não sei se morrerei nesta noite que surgirá,n'aîkuabi ikó pytuna o'aba'erama pupé xe re'õnama
façam a cruz em nossa testa com ele,asé sybasab i pupé
"ah, quem me dera comer veneno para que eu morresse disso",- a'u temõ mba'eaíba mã a'emo nhẽ xe re'õû ãûa suí
não dando para seu dono a coisa sumida que ele achou,mba'e-kanhema o basemagûera i îara supé i me'enge'yma
o doente que está ao seu lado,mba'easybora nde kotypendûara
eu não tenho anzol,na xe pindáî
meus pés escorregaram,xe py-syryk
ele te chama especialmente,nde katu nde renõî
eu sou manchado,xe rabarab
lanço a canoa,aro'ar ygara
prensa de cana-de-açúcar,u'ubae'ẽ-yamĩsaba
arrepiei-me,aîepoká
por suas pegadas há de ir minha alma sempre,nde rakypûera rupi t'osó xe 'anga îepi
"não acabam os desejos sensuais, a lascívia, as maledicências","n'opabi moropotara, tesãînana, marã'é"
ouvindo missa nos dias que devem ser honrados,ara i momba'etepyra pupé missa rendupa
"são muito molestos, certamente, os tropeços de nossa caminhada, o fatigar-se","iî abaibeté nhẽ rakó asé atá mysakanga, asé mopytubara"
por ocasião disso deus deixou de amar o homem?,a'e remebépe erimba'e tupã abá raûsupo'iri?
você me atormenta,xe usũî îepé
eu tenho diarreia,xe rygeaíb
"o que informa, o que avisa",momorandupara
rapaz,kunumĩ-a'uba
"para ensinar as pessoas, assim ele procedeu",oporombo'ebo nãîabé sekóû
lembrem-se das almas dos defuntos,penhemoma'enduar ambyra 'angûera
"de fato, quis matar mesmo o bondoso são lourenço","supi é, ereîuká-potar é são lourenço-angaturama"
por que coloca sal bento na boca da gente?,mba'e resépe îuky-karaíba mondebi asé îurupe?
seus fígados hão de ser minha porção,i py'apûera xe potabamo t'oîkó
o que tem seu próprio nome,ogûer-y îara
todos de uma espécie ou qualidade,oîepeixûara
"desanima, sem mais, de suas diversões também",omanõaibí o nhemosaraîtápe bé
"de dois em dois, dois a dois",mokõ-mokõî
eu sou muito formoso,xe aysó-katu
daquela parte,akûea suí
"e por outra parte, semelhantemente, o próprio mar será mais terrível do que era seu costume",kokoty paranã aé rame'ĩ o abaetéramo erimba'e gûekoagûera sosé
"assim que ouvir o nome dela, eu me escondo em outra parte.",serenduba rupibé amongoty xe nhemimi
"adão, nosso primeiro pai","adão, oré rubypy"
"por causa de sua crença nele, não duvidando",serobîara resé o akasange'ymamo
"você veio para se confessar, ó meu filhinho?","enhemombegûabo ereîur, xe ra'yrĩ gûé?"
que nos leve para seu lugar de felicidade consigo,t'îandé rerasó o orypápe o îoesé
dirigiu de novo pilatos sua fala aos judeus?,oîmoín-y bépe pilatos o nhe'enga îudeus supé?
"rompeu-se seu coração, por amor a ele","obok nde nhy'ã, saûsuba resé"
campo limpo,nhũ-asyma
você quis muito ouvir difamações que alguém profere?,eresendu-potá-katupe terapûanaíba abá remimombe'u?
creio que deus perdoa as pessoas,arobîar moroupé tupã nhyrõ
ainda bem que o faz correr consigo!,iîá muru senonhana!
"após passar seu parto, santa maria levou seu filho jesus ao templo","o membyrara kûab'iré, santa maria o membyra îesus rerasóû tupãokype"
que bom seria se eu fosse!,marãîasûaramo asó mã!
creio na repartição das virtudes dos santos,arobîar santos rekokatu nhemoîa'oîa'oka
raramente,amõneme nhõ
jazo de costas,oatukupepyterybo aîub
"o que é morto, o que deve ser morto, o morto",i îukapyra
eu tenho cabelo crespo,xe akangaíb
eu estou inchado,xe susu'a
"mandando fazê-los embarcar em uma arca de madeira, semelhante a um navio","ybyrá karamemûã, ygarusu nungara pupé i mo'ar-uká"
defequei,aka'apîasó
prato raso,nha'ẽ-mbeba
"eu sou muito bochechudo, eu tenho bochechas grandes",xe retobapegûasu
rarissimamente,marangatuabé é
"por isso mesmo deus te repeliu, desde então o fogo para sempre queimando você","nd'e'i te'e tupã nde pe'abo, a'epûerype tatá aûîerama nde rapŷabo"
eu sei fazer isso,a'ekatu eboûinga resé
é difícil para mim tentá-los,i abaí xebo sa'anga
"estes meus súditos me apressam, tendo saudades de mim hoje","xe moanhẽ kó xe boîá, îeí xe repîaka'upa"
não ia para o céu outrora a alma de nenhum homem?,abá 'angûera amõ soe'ymi ybakype erimba'e?
pescador com puçá-guaçu,pysagûasu-eîtykara
"acaso insistiram muito, então, os que o levaram, gritando?","oîeîukaaíb-eté serã serasoaretá a'ereme, oposẽ-posema?"
derrubei-o,aîaparaîtyk
"ele é ágil como uma onça, seguindo nosso rastro","i ara'a îagûara îá, îandé rakypûemboú"
seu fechamento,i 'o
minhas costas,xe atukupé
mas procedendo de que modo se está como amigo do diabo?,marã oîkóbo-tepe asé anhanga rembiaûsubamo sekóû?
"lugar de vender carne, açougue",so'o ma'e'ĩndaba
mentiras se levantam,mo'ema kó omopu'ã
esbofeteei suas têmporas,aîatypetek
hei de ir adiante de vocês,t'akûáne pe renondé
leio-o,aîmongetá
estando nós no amor de deus,tupã îoaûsuba pupé îaîkóbo
"os temiminós, de dia, confessam seus pecados, somente",temiminõ 'arybo nhẽ oîmombe'u o angaîpá-mirĩ anhõ
"os anjos estão felizes, festejando este dia","sory karaibebé, ikó 'ara momoranga"
vivam verdadeiramente com a rainha graça,peîkó-eté grácia rainha ndibé
não pode alguém casar-se com seu parente verdadeiro?,nd'e'ikatuîpe abá o anameté resé omendá?
"depois disso, o cauim transbordante nas igaçabas os atrai","ygasápe kaûĩ-tuîa, a'e ré, îamomotá"
que ajudemos um ao outro para criarmos nossos filhos,t'oroîopytybõne oré poromonhangagûera mongakuapa
"as porções miúdas dela, o refugo dela",i akytãmbûera
eu fui bom antes de ir para o céu,xe angaturam ybakype xe só îanondé
suas coisas comuns,i îomba'e
neles os judeus se juntaram para ficar atirando pedras em santo estêvão,i pupé îudeus nheŷnhangi santo estêvão apîá-apîábo
"ainda que os libertes, retirá-los-ei de sua mão","ereîpysyrõ îepéne, nde pó suí anosẽne"
cova de sepultura,tyby-kûara
"homens, velhas, mulheres sempre serão minhas presas","apŷaba, gûaîbĩ, kunhãne, ko'arapukuî xe rembiá"
você teve relação sexual com pessoa solteira?,ereîkópe abá-mendare'yma resé?
"o que faz regozijar-se, o que agrada, o que consola, o ajudador",moîekosupara
longamente eu estive fazendo isso,ipuku xe rekóû i monhanga
homem briguento,abá-marãmotara
eu não vou durar muito,na xe rekosûeri
deste veneno para uma mulher grávida?,ereîme'engype mosangygûaba kunhãmuru'abora supé?
"sem trabalho, comemoramos este dia",morabykye'yma kó 'ara îaîmoeté
dormiu comigo,xe posé i keri
aljava de ferro,itá-u'uburu
que nossos filhos se alegrem!,ta sory îandé ra'yra !
"como um cão, atacou-me",îagûara rame'ĩ xe repenhani
deram-lhe de beber?,ose'ymype gûá?
"ao lado uns dos outros, seus cadáveres estavam ao longo do mar.",o îoybyri se'õmbûera paranã ybyri i kûáî
"lugar de se abrigar da água, barra de porto",y-mbîasaba
retribuindo seu regozijo com ele,o morybagûera poepyka
retribuí o que ele escreveu,aîpoepyk semikûatiara
"companheiro de aprendizagem, condiscípulo",nhembo'e-irũ
enforcador,aîubykara
eu estou roxo furta-cor,xe roby-kanugûá
"o homem, geralmente, tem muitas palavras em vão quando se aproxima de sua morte",i nhe'engetá tenhẽ nakamẽ abá ogûe'õ kakareme
esfreguei-lhe a caspa,aîpiku'i-momemûã
"por ali, por aí",ebokûea rupi
hoje eu deveria ir.,kori monẽ asó
a morte está igualmente entre os jovens e entre os velhos,oîoîá te'õ rekóû kunumĩgûasu suí tuîba'e suí bé
quem tocou na irmã mais nova ou na irmã mais velha de sua noiva verdadeira não pode casar-se nem mesmo com sua noiva,o me'engabeté pyky'yra koîpó tykera resé obykyba'e n'e'ikatuî omendá o me'engabeté resé tiruã
este outro,ikó-te
faço sua futura casa,aîmonhang sokûama
você achou-os por perto?,mbype erebasẽ i xupé?
"hei de me confessar ainda hoje, antes que a morte me surpreenda","t'anhemombe'une kori bé, te'õ xe resapy'a e'ymebé"
deve certamente ter agido assim,emonã ipó sekóû re'a
"estando virgem, mesmo dando à luz, antes de dar à luz e, igualmente, após dar à luz","i mbo'a tiruã, i mbo'ar' e'ymebé, a'erame'ĩ i mbo'ar'iré, omarane'ymamo"
"eva, nossa mãe primeira, se atraiu muito pelo belo fruto","eva, îandé sy-ypy, onhemomotar-eté 'ybá-poranga resé"
eu tenho o interior das pálpebras trêmulo,xe ropé-py-sysyî
"a saída do sol, o nascer do sol",kûarasy sembaba
"eu arruinei a todos, fazendo-os roubar também","aîmomoxy pabenhẽ, i momondarõmo bé"
de madrugada,ka'amutumome
"eu, dele perguntando, vim da minha casa","ixé sesé gûiporandupa, xe roka suí aîu"
você não vem para me vingar?,nd'ereîuri xe repyka?
"sequei muito, sequei duramente",atining-atã
"oxalá agora alguma pessoa, habitante do fogo do inferno, levantasse aqui na nossa multidão","temone ko'yr anhanga ratá pora, abá amõ opu'ama iké îandé re'yîpemo"
a seus próprios companheiros não querem bem,o irũ n'oîamotari
eu tenho um grande cachaço,xe aŷpygûasu
eu os moderei,anhonen
também furou minha cabeça,omombuk-y bé xe akanga
"e ao partir muitas vezes o padre a hóstia em pedaços, em cada pedaço nosso senhor jesus cristo está?",a'epe abaré hóstia pese'õ-etá-etáreme i pese'õmbûera îabi'õ îandé îara îesu cristo rekóû?
"eia, façam-me andar nas minhas virtudes",xe katûagûama ri ene'ĩ xe mbogûatábo
"as pessoas também podem se casar diante de outro padre, de acordo com a vontade do padre responsável por elas",ikatu bé abá omendá amoaé abaré robaké abaré ogûerekoara remimotara rupi
vem para colocar os malditos conforme nossas palavras,eîori muru moingóbo îandé nhe'enga rupi
"embora me interessasse por elas, junto àquelas não cheguei","anhangerekó îepé, aîpó supé n'abasemi"
querendo furar os buracos das orelhas da gente,asé apysakûá-puka potá
nasci,anhemonhang
ainda que eu fosse,îepémo asó
"em reparação disso, você se mudou de aldeia","sepŷápe, ereîakasó"
o que é malquisto,i amotare'ymymbyra
aos seus olhos eu hei de estar,sesápe xe rekóû re'ĩ
é natural dele,sekoaba nhẽ
detestando-os mais que tudo o que deve ser lamentado e o que se deve detestar neste mundo,"seroŷrõmo opakatu ikó 'ara pupé i moasypyra, seroŷrõmbyra sosé"
não me dá possibilidade,na xe mo'ekatuî
"eu, tatapitera, inflamo os antigos ódios","xe, tatapytera asapy nhemoŷrõmbûera"
"um pouco, pouco tempo, por pouco tempo",korite'ĩ nhote
não os temos desde nossos avós,- marãpe pe rubixabetae'ym? - nd'oroerekóî nhẽ oré ramuîa abé - por que vós não tendes muitos reis?
eu estou resfolegando,xe putuẽ-tuẽ
"consola-se muito o homem, de fato, com as coisas que estão contidas neste mundo",onhemoapysy-katu rakó abá mba'e ikó 'ara pora resé
estopa torcida,yby-pomombykypyra
eu tenho dores de parto,xe membyrasy
hei de obedecer bem a ele,asapîakatupe ká
e a aproximação das dores de parto de uma grávida não é causa de se ter medo também?,"a'epe muruapora membyrasy kakara, na nheangûaba bé ruã?"
"são muitas, de fato, as grandes igaçabas.",setá nhẽ ygasabusu
todos bebem muito,oka'ugûasu pabẽ
meu igual,xe arõana
"que bom que você existe, ó meu senhor!",aûîebeté ereîkó xe îar-y gûé!
"é no final da missa que você entra sempre, manifestamente consciente?","missa mondykápe épe ereîké îepi, nde îesûere'yîpe?"
"o que ama muito a deus, bem como o que ama seu próximo também, não tem dificuldades em viver segundo os mandamentos de deus","tupã raûsupareté oîabekatu o apixara raûsupara bé, n'oîmoabaíbi tupã asé rekomonhangaba rupi o ekó"
"foram de novo alguns soldados para quebrar as pernas daqueles dois ladrões, fazendo-os descer consigo",osó bé amõ maranaritekoara a'e mokõî mondá retymã mopena seroîypa
"você urdiu mentiras contra alguém, envergonhando-o?",eresekyîpe îuraragûaîa abá supé i motĩamo?
"e por outro lado, semelhantemente, o próprio mar será mais terrível do que é seu costume",kokoty paranã aé rame'ĩ o abaetéramo erimba'e gûekoagûera sosé
todos os seus discípulos para suas mãos fazendo passar,opá o boîá nde pópe i mongûapa
"serão fedorentos, serão muito podres, corroídos de vermes e de bernes","i nem-eté, i tuîuk-eté, tasoka, ura remimongûyamone"
sob as mãos do diabo está,anhanga pó gûyrybo nhẽ sekóû
fiquei me penitenciando longamente,kype anhenupã-nupã
maltrato-o,arekomarã
confundindo as aldeias desde a galiléia.,taba moapaîugûá-îugûábo galilea suí-katu
"você quis se embriagar outrora, impregnando-se de cauim?",eresabeypó-potarype erimba'e kaûĩ pupé enhemomungábo?
o assar do pão,miapé îyba
"no meio do caminho, meninos me assaltaram mesquinhamente","pé ku'ape, kunumĩ pu'ama'ubi xe ri"
raro,pokangi nhõte
"portanto, ando hoje com o provincial",angari abaregûasu arogûatá
façam esta aldeia estar muito longamente em deus,eîmoingó-puku-katu kó taba tupã resé
"o que é líquido, o que é ralo",tykuba'e
eu embelezar minha alma,xe xe 'anga aîmomoxy
"quem está aqui deitado, se aquietando?",mba'epe ké tuî opyka?
vão depressa!,pekûá esapy'a!
com pranto estejam como modo de louvar o que entra junto a vocês,îase'o rakó perekó peẽmo teîkeara moetesabamo
entalhe da flecha,u'uba nhã
deus somente seja a causa de temor ao diabo,tupã anhõ anhanga sykyîabamo t'oîkó
nem mesmo água eu tenho,y tiruã n'arekóî
estou me recolhendo,anhenong gûitupa
guardei todos os jejuns,aîá pá îekuakuba
"não faz efeito, às vezes, nosso remédio, fazendo a doença se agravar mais, às vezes por sua ineficácia em afastá-la","sarûab amõme asé posangygûaba, mara'ara moîerobu-bé-uká, amõme i pe'arunga o arûabíreme"
"zune como o vento, tremendo por causa de sua bravura","ybytu îabé osunung, i abaeté suí osyîa"
estou sendo um tanto arrogante,aîerobîá-pyryb gûitekóbo
"tempo, lugar, modo, etc. de aparar, de rapar, etc.",pindaba
em vão o padre quer fazê-la voltar para deus,e'i tenhẽ abaré tupã resé serobaka potara'upa
"o que é frito, a fritura",i moxyryrykypyra
fazendo bem à minha alma!,xe 'anga moingó-katûabo!
eis que ela é minha companheira.,xe irũ a'e ã
"fiquem com pranto, como modo de honrar o que entra para junto de vocês",îase'o rakó perekó peẽmo teîkeara moetesabamo
resgatando totalmente seus antigos pecados,o angaîpagûera repyme'enga-mbapa
eu estou estirado,aîepysó gûitupa
veio antes que eu me preparasse,xe nhemosako'i e'ymebé turi
como assim? diante de uma madeira a gente faz reverência?,marã? ybyrá supé nhẽpe asé îerokyû?
este desterro comum,ikó îope'asagûera
eu o amo,asaûsu biã
"água cheia grande, maré alta",ty-apogûasu
nós matamos vocês,oré opoîuká
e como a gente procede para amar seu próximo como ama a si mesmo?,a'epe marã asé rekóû o îeaûsuba îabé-katu o apixara raûsupa?
moro com pedro,aîkó pero irũnamo
trouxeram pólvora em vão,mokaba ogûeru tenhẽ
hei de comer hoje seus braços.,t'a'u kori i îybapûera
eu estou rouco,xe îase'opyoú
e este?,a'e-p'ikó?
enjoa-se de seu velho modo de ser!,eîmoting nde rekopûera!
"eu sou uma jibóia, eu sou um socó, eu sou o grande tamoio aimbirê","xe îyboîa, xe sokó, xe tamuîusu aîmbiré"
tomei-o de uma vez,asa'ubar
entrei nos caminhos das fontes,aîké nhãîmbiara pupé
"são sebastião destruiu os tamoios, os valentes","são sebastião tamũîa, kyre'ymbagûera, omombab erimba'e"
porventura tornaram-se muito maus os homens?,onhemoangaîpabeté serã apŷaba?
descalcei-me,aîepyaobok
interesse pela lei de deus,tupã rekó resé nhemoryryîa
comi,akaru
você acredita no pajé ao fingir assassinar as pessoas?,ererobîarype paîé porapiti mo'anga'uba?
reconciliei-os um com o outro,anhonongatu o îoupé
fico mastigando,anhagûã-nhagûãî
mas ele não era deus?,na tupã ruã-tepe a'e?
atravessam suas mãos juntamente com seus pés,îaîpó-asá-sá i py resebé
você não irá futuramente à guerra?,nd'eresóî xópe irã gûarinĩ?
"examinando a armadilha de alguém, tomando o seu conteúdo","abá mundé supa, i pora rá"
a morte somente é a causa de afastá-los,te'õ anhõ i mombo'isaba
saciei minha vontade de comê-lo,aî'useî-mogûab
coisa beiçuda!,xe rembegûasu - eu tenho beiço grande mba'e-embegûasu!
"ao chegarem os pescadores, repartem sempre com suas amantes ruins seu pescado, pelas costas de seus senhores","pindaîtykara îepotasápe, memẽ o agûasá-poxy supé oîmoîa'ok o embiara, o îara kupébo nhẽ"
"para confortar sua alma, nós ficamos abraçando-o","nde 'anga moapysykápe, oroîaîubã-îubã"
até mesmo em deus este lança palavras,tupã resé tiruã kó nhe'enga reîtyki
com eles me alio,sesé nhẽ aîekotyá
o que é dobrado,i poîoybyryba'e
"por isso mesmo, os que conversam com eles transgridem a palavra de deus",nd'e'i te'e i mongetasara tupã nhe'enga abŷabo
arrancando sua orelha,i nambi mondoka
presumo que ele deve ter ido,"""osó ipó re'a"" a'é"
"escabelar, desfazer o penteado de, desgrenhar o cabelo de, etc.",abo'o-bo'o
"a dança é que é boa, enfeitar-se, fumar","moraseîa é i katu, îegûaka, petymbu"
acordo de madrugada,îeîbé apak
derrame suas lágrimas,eîmo'ẽ nde resa'y
palavras desatinadas,nhe'ẽ-tekokugûabe'yma
desencontramo-nos.,oroîopynekûab
"em reparação a isso, você se mudou de aldeia","sepyápe, ereîakasó"
"após passar o seu parto, santa maria levou seu filho jesus para o templo","o membyraragûera kûab'iré, santa maria o membyra îesus rerasóû tupãokype"
eu permaneço seu guardião,aîkobé n'ixé sarõana
logo que eu vim,xe rura rupibé
fibras muito grossas,pó-anamusu
estou há muito tempo,oîeí aîkó
emplumei-o,asamongy
a você suspiramos,ndebe oronheangerur
"todos eles voltaram para trás, caindo no chão de costas -","opá i îeakypûereroîebyri, o atukupé pyterybo o'á ybype"
vocês lembram,pe ma'enduar
"por isso mesmo, tendo saudades um do outro, ficam tristes","nd'e'i te'e oîoepîaka'upa, o karukasyramo"
eu tenho muitas comborças,xe nhemõîetá
o que será morto,miîukarama
pronuncie-o bem,esa'ãngatu
a causa da fuga do diabo é a água benta,anhanga nhegûasembaba 'ykaraíba
não haverá outra comida?,n'i tybi xûépe amõ mi'u?
ele é pequenino ta'yrĩ'i-nhota'ub - ele é pequenino,ta'yrĩ'ĩ
transgride também aquele que faz resguardo por causa do parto de sua esposa?,oîaby bépe aîpó o emirekó membyrara resé oîekuakuba'e?
"bola, novelo de lã",inimbó-apu'a
"que amemos a mãe de deus, por ela nos interessando","tupã sy t'îasaûsu, sesé îanhemoryryîa"
venho sem a intenção de que me alimentem,aîur ta xe poî na ûi'îabo ruã
"fugiram dele, deixando-o","oîabab i xuí, seîá"
não seremos miseráveis,nd'oré poreaûsubi xûéne
por acaso arrancaram sua roupa?,oîaobok serã gûá?
"a gente adora, com efeito, o que é feito de barro?",nha'uma i monhangymbyra nhẽpe asé oîmoeté?
fiquei falando em favor dele,asepy-sepyk
