source_text,target_text
inclina-se,-oîerokype asé cruz supé? -oîeroky -a gente se inclina junto à cruz?
"acaso insistiram muito, então, os que o levaram, ficando a gritar?","oîeîukaaíb-eté serã serasoaretá a'ereme, oposẽ-posema?"
deus o tomou,tupã tari
"por teres misericórdia, nossa alma visitas","moraûsuberekosápe, asé 'anga ereîosub"
seu fechamento,i 'o
"odeiam-te, expulsar-te-ão","nde reroŷrõ, nde mombóne"
mas procedendo de que modo se está como amigo do diabo?,marã oîkóbo-tepe asé anhanga rembiaûsubamo sekóû?
"lugar de vender carne, açougue",so'o ma'e'ĩndaba
mentiras levantam,mo'ema kó omopu'ã
o magro que convidei,xe remipoîangaîbara
eu estou olheirento,xe resakûarumbyk
leio-o,aîmongetá
eram muitos mesmo todos os que diziam isso,setá tenhẽ erimba'e opab aîpó 'îarûera
vai para trazer um pouco dela,ekûãî îá reru
"os temiminós, de dia, confessam seus pecadilhos, somente",temiminõ 'arybo nhẽ oîmombe'u o angaîpá-mirĩ anhõ
"isso é assim, certamente",emonã ûĩ re'a
para que creiam os que se batizarão,t'ogûerobîá oîemongaraiba'erama
vem para nos arrancar o visgo,eîori oré mongoka
"ficando a esperar ansiosamente a morte korikorinhẽa'ub 'ara repîaki, i moanhẽmo - deseja logo ver o dia, ficando ansioso por ele",te'õ moanhẽ-anhẽmo
não trouxe nem mesmo um só,oîepé tiruã nd'aruri
gosto de carne,so'o ré
vou para fazer resgates,asó gûiporepŷana
eu sou malhado na cabeça,xe 'apititing
nele os judeus juntaram-se para ficar atirando pedras em santo estêvão,i pupé îudeus nheŷnhangi santo estêvão apîá-apîábo
"ainda que os libertes, retirá-los-ei de tua mão","ereîpysyrõ îepéne, nde pó suí anosẽne"
ergui a espinhela,aîpusu'ã-mogûyr
"homens, velhas, mulheres sempre serão minhas presas","apŷaba, gûaîbĩ, kunhãne, ko'arapukuî xe rembiá"
"escondeste algum pecado teu do padre, envergonhando-te dele?","ereîkuakupe nde angaîpaba amõ abaré suí, senotĩamo nhẽ?"
"o que faz regozijar-se, o que agrada, o que consola, o ajudador",moîekosupara
eu sou pardo,xe pytang
homem briguento,abá-marãmotara
"serão bons, doravante, os que eu guardo de costume",i angaturam ko'yré xe remiarõ îandune
lêndeas de piolho,mokyrana'yra
"sem trabalho, comemoramos este dia",morabykye'yma kó 'ara îaîmoeté
dormiu comigo,xe posé i keri
o que se batiza,oîasukyba'e
vem para ver tua futura terra,îandé repîaka our! - veio para nos ver! eîori nde retamûama repîaka
corpo morto de peixe,pirá re'õmbûera
retirei as amarras dele,aîmamã-rok
"existe meu auxiliar verdadeiro, o que trabalha junto de mim","oîkobé xe pytybõanameté, xe pyri marãtekoara"
"de alguma parte, dalgures",kûeîpe suí
havemos de ir contigo,t'orosóne nde rupi
"verdadeiramente, eis aqui teu caminho, aquele que tu procuras",anheté kó nde rapé a'e nde remiekara
"companheiro de aprendizagem, condiscípulo",nhembo'e-irũ
enforcador,aîubykara
não há de ser,aani-xûé ipóne
"tem o homem, geralmente, muitas palavras em vão quando se aproxima de sua morte",i nhe'engetá tenhẽ nakamẽ abá ogûe'õ kakareme
meu coração ficando a revirar,xe py'a pobu-pobu
"por ali, por aí",ebokûea rupi
"tu mentiste ao te confessares, disfarçando teus pecados?","nde remo'emype nde nhemombegûápe, nde angaîpaba mo'anga?"
a morte está igualmente entre os moços e entre os velhos,oîoîá te'õ rekóû kunumĩgûasu suí tuîba'e suí bé
o que tocou na irmã mais moça ou na irmã mais velha de sua noiva verdadeira não pode casar-se nem mesmo com sua noiva,o me'engabeté pyky'yra koîpó tykera resé obykyba'e n'e'ikatuî omendá o me'engabeté resé tiruã
"o que esgota verdadeiramente o cauim, esse é o fazedor de mal","kaûĩ mboapŷareté, a'e marã monhangara"
seus antigos companheiros dei para os índios em troca de cauim,"irũmbûera, kaûĩ repyrama ri, aîme'eng abá supé"
achaste-os por perto?,mbype erebasẽ i xupé?
"hei de me confessar ainda hoje, antes de me surpreender a morte","t'anhemombe'une kori bé, te'õ xe resapy'a e'ymebé"
deve certamente ter agido assim,emonã ipó sekóû re'a
"estando virgem, mesmo dando-o à luz, antes de dá-lo à luz e, igualmente, após dá-lo à luz","i mbo'a tiruã, i mbo'ar' e'ymebé, a'erame'ĩ i mbo'ar'iré, omarane'ymamo"
eu estou corcunda,xe aŷpyasur
levo-o junto de mim,arasó xe apyri
sou leve,abebuîkatu
"daí, desse lugar",eboûĩ suí
quem aquele transgride?,abápe aîpoba'e oîaby?
eu estou triste,xe karukasy
"eu estou chagado, eu tenho muitas chagas",xe îá-xe îaó
dei-lhe porradas na cabeça,aîaparupã
e confessaste que tu as roubaste?,a'epe ereîmombe'u a'e resé nde mondá?
"oh! que há aqui, na verdade, semelhante a um canindé azul?","to! anhẽ, mba'epe ké kanindé-oby îasûara?"
eu soluço,xe îeîok
ele é pequenino ta'yrĩ'i-nhota'ub - ele é pequenino,ta'yrĩ'ĩ
que coisa buscas?,mba'e resépe ereîkó?
"ao passar a quarta-feira de cinzas sagradas começa o grande jejum, chamado quaresma","quarta-feira tanimbukaraíba rasápe, îekuakupabusu quaresma 'îaba nheypyrungi"
"eia, faze-me andar nas minhas virtudes",xe katûagûama ri ene'ĩ xe mbogûatábo
força de minha alma,xe 'anga taŷaíba
vem para colocar os malditos conforme nossas palavras,eîori muru moingóbo îandé nhe'enga rupi
"embora me interessasse por elas, junto àquelas não cheguei","anhangerekó îepé, aîpó supé n'abasemi"
é difícil essa língua,i abaíb aîpó nhe'enga
"tocaste no teu pênis, excitando-te?",erepokokype nde rakûãîa resé enhemoagûyrõmo?
que nos leve para seu lugar de felicidade consigo,t'îandé rerasó o orypápe o îoesé
poleiro das aves,gûyrá rendaba
não se cansam de pedir a deus pelos que os resgataram,n'oîeruré-pytubari tupã supé ogûenosemarûera resé
bem que disse isso,îepé aîpó a'é
limpo-o de ferrugem,aîkytyngok
detestando-os mais que tudo o que deve ser lamentado e o que se deve detestar neste mundo,"seroŷrõmo opakatu ikó 'ara pupé i moasypyra, seroŷrõmbyra sosé"
não me dá possibilidade,na xe mo'ekatuî
sua orelha arrancada,i nambi-mondokypyra
"um pouco , pouco tempo , por pouco tempo",korite'ĩ nhote
não os temos desde nossos avós,- marãpe pe rubixabetae'ym? - nd'oroerekóî nhẽ oré ramuîa abé - por que vós não tendes muitos reis?
eu estou resfolgando,xe putuẽ-tuẽ
"consola-se muito o homem, de fato, com as coisas que estão contidas neste mundo",onhemoapysy-katu rakó abá mba'e ikó 'ara pora resé
estopa torcida,yby-pomombykypyra
"o sem-orelhas, coisa mocha",nambie'yma
hei de obedecer bem a ele,asapîakatupe ká
deixa que vá,te'inhẽ t'osó
antigamente esses habitantes da aldeia sob minhas mãos estavam,akûeîme kó tabygûara xe pó gûyrybo sekóû
bebem muito todos,oka'ugûasu pabẽ
eu estou desinchado,xe rurunhyng
convés da embarcação,ygara rokabytera
eu vos mato,ixé opoîuká
ficando de mal com deus,tupã resé oîeerekomemûãmo
"foram de novo alguns soldados para quebrar as pernas daqueles dois ladrões, fazendo-os descer consigo",osó bé amõ maranaritekoara a'e mokõî mondá retymã mopena seroîypa
papo grande,aîusu
"isso não seria possível enumerar, ainda que o sol se pusesse!","aîpó n'i papasabi, kûarasymo oîké îepémo!"
todos os seus discípulos para tuas mãos fazendo passar,opá o boîá nde pópe i mongûapa
"serão fedorentos, serão muito podres, corroídos de vermes e de bernes","i nem-eté, i tuîuk-eté, tasoka, ura remimongûyamone"
sob as mãos do diabo está,anhanga pó gûyrybo nhẽ sekóû
fiquei a penitenciar-me longamente,kype anhenupã-nupã
"ah, vencer-me-ão hoje",xe reîtyk korine mã!
numa certa noite,putuna amõ resé
"quiseste embebedar-te outrora, impregnando-te de cauim?",eresabeypó-potarype erimba'e kaûĩ pupé enhemomungábo?
o assar do pão,miapé îyba
eu espumei,xe rendyîuî
raro,pokangi nhõte
"portanto, ando hoje com o provincial",angari abaregûasu arogûatá
faze estar muito longamente esta aldeia em deus,eîmoingó-puku-katu kó taba tupã resé
"o forro que se casou com uma escrava verdadeira, pensando falsamente ""-eis que esta é forra"", não se casou","mbiaûsube'yma mbiaûsubeté resé omendaryba'e ""-miaûsube'yma kó"" o'îaba'upa, n'omendari"
eu enfeio minh'alma,xe xe 'anga aîmomoxy
"que aqui está deitado, aquietando-se?",mba'epe ké tuî opyka?
"fizeste o pajé ser feiticeiro, acreditando nele?","ereîmoupixûarype paîé, serobîá?"
com pranto estai como modo de louvar o que entra junto a vós,îase'o rakó perekó peẽmo teîkeara moetesabamo
"""frio coalhado"", isto é, neve, geada",ro'ynhemoapysanga
como que para ele ficaste gritando hoje,i xupé îasûá oîeí eresapuká-pukaî
nem mesmo água eu tenho,y tiruã n'arekóî
à direita de jesus somente tu estás,îesu 'ekatûápe nde nhõ ereimbé
"é muito feliz, certamente, o homem, após alcançar alguma verdade",sorybeté rakó abá mba'eeté amõ resé o îekosub'iré
"não faz efeito, às vezes, nosso remédio, fazendo avivar mais a doença, às vezes por sua ineficácia em afastá-la","sarûab amõme asé posangygûaba, mara'ara moîerobu-bé-uká, amõme i pe'arunga o arûabíreme"
"junto do diabo lançando-os, com o qual queimará para sempre",anhanga pyri seîtyka aûîeramanhẽ i kaîagûama
por um triz que não,-sûerĩ
furo-lhe a pele,aîpi-kutuk
coisa beiçuda!,xe rembegûasu - eu tenho beiço grande mba'e-embegûasu!
ao longo dos dias,ara rupi
minhas palavras somente cumprirás,xe nhe'enga nhõ ereîporaká
eis que ela é minha companheira,xe irũ a'e ã
como criança estando deitado,pitangamo oupa
resgatando totalmente seus antigos pecados,o angaîpagûera repyme'enga-mbapa
"o que é raro, poucas vezes visto ou que se não acha a cada passo",setapokãba'e
veio antes que eu me preparasse,xe nhemosako'i e'ymebé turi
meus antigos e grandes pecados farei sair,xe angaîpá-tubixagûera amosẽne
"os moradores da aldeia, velhos, velhas, moços, homens, moças, como meus súditos todos em minhas mãos os tenho","tapiîara, tuîba'e, gûaîbĩ, kunumĩgûasu, apŷaba, kunhãmuku, xe boîáramo pabẽ xe pópe arekó-katu"
amo-o,asaûsu biã
"água cheia grande, maré alta",ty-apogûasu
"imaginai, em vossa morte, estardes vós deitados",peîmo'ang pe re'õ pupé pe ruba
e como a gente procede para amar seu próximo como ama a si mesmo?,a'epe marã asé rekóû o îeaûsuba îabé-katu o apixara raûsupa?
moro com pedro,aîkó pero irũnamo
meu parceiro,xe rapixara
"maria, mulher bondosa, engravidando, conforme dizem, o vício amaldiçoa","maria, kunhãngatu, o puru'aramo, ra'e, tekopoxy oîmomburu"
"quem aqui dá a cara, para cá olhando furtivamente?","abápe ké sobasẽ, kûybõ oma'ẽ-nhemima?"
"ah, eu fui muito pecador!",xe angaîpabeté'i ra'u mã!
"ontem, é verdade, alguns sumiram","kûeîsé, rakó, amõ kanhemi"
eu sou molengão,xe rekoporeaûsub
eu não,na ixé ruã
eu não tenho preço alto,na xe repy-marangatuî
hei de contar os pecados deles para que tu acredites em mim,t'aîpapáne i angaîpaba ta xe rerobîá îepé
porventura tornaram-se muito maus os homens?,onhemoangaîpabeté serã apŷaba?
descalcei-me,aîepyaobok
sobre ela morrendo nosso senhor para nos resgatar,i 'arybo omanõmo îandé îara îandé repyme'engagûera resé
eu hei de vingar-te,ixé t'oroepyk
acreditas no pajé ao fingir assassinar as pessoas?,ererobîarype paîé porapiti mo'anga'uba?
furna em penedos ou rochas,itá-kûarusu
"desesperar-se-ão muito, certamente, os que são maus",i anhamãngatu nipó i angaîpaba'e-ne
queimemo-lo!,t'ixapy! ou ixapy!
atravessam suas mãos juntamente com seus pés,îaîpó-asá-sá i py resebé
"por isso mesmo, até a terra que a gente pisa detesta os cadáveres daqueles",nd'e'i te'e yby asé purungaba tiruã aîpoba'e re'õmbûera reroŷrõmo
"examinando a armadilha de alguém, tomando o seu conteúdo","abá mundé supa, i pora rá"
a morte somente é a causa de afastá-los,te'õ anhõ i mombo'isaba
saciei minha vontade de comê-lo,aî'useî-mogûab
não ficam receosos os outros de não serem objetos do perdão de deus?,n'oîkotebẽî amõba'e tupã nhyrõsabe'yma?
"ao chegarem os pescadores, repartem sempre com suas amantes ruins seu pescado, pelas costas de seus senhores","pindaîtykara îepotasápe, memẽ o agûasá-poxy supé oîmoîa'ok o embiara, o îara kupébo nhẽ"
muito bem! hei de ser castelhano,aûîé nipó! kasianamo t'aîkó
o que trabalha perto de mim,xe pyri marãtekoara
"dali, daquela parte",akûea suí
o que é dobrado,i poîoybyryba'e
"quem, hoje, é como eu?",abápe kori xe îá?
arrancando sua orelha,i nambi mondoka
que perdoe deus a nós,t'i nhyrõ tupã orébo
"escabelar, desfazer o penteado de, desgrenhar o cabelo de, etc",abo'o-bo'o
cuspi-o,anhomun
"como o vento zune, tremendo por causa de sua bravura","ybytu îabé osunung, î abaeté suí osyîa"
"eia, roga por nossa virtude!",katunhẽ eîerurébo oré katûagûama ri!
eu cochilo,xe ropebypebyk
feriste alguém também?,ereî'apixabype amõno?
eu sou antigo filho de jetuú,xe îetu'u ra'yrûera
"cantemos um pouquinho, primeiro, para festejarmos bem o dia",t'îanhe'engá-mirĩ ranhẽ 'ara momorãngatûabo
estou de joelhos,o endypy'ãe'yîbo aín
que nós sejamos corajosos,t'oré pyatã
fibras muito grossas,pó-anamusu
acalentei-a,aîmboyî
fi-lo suar,asyaîká
eu tenho terçol,xe ropepirekó
fi-lo apresador de mim,aîmoembiaryîar ahẽ xe îoesé
vós lembrais,pe ma'enduar
"eia, para não serdes semelhantes a uma maldição a vosso senhor",pe'ĩ pe îara momburu îasûara suí
"eu não queria vir , irando os homens brancos","xe n'aîu-potari biã, karaíba moabaîtébo"
o que será morto,miîukarama
não nos deixes tu fazer cair em tentação,oré mo'arukar umẽ îepé tentação pupé
a causa de fuga do diabo é a água benta,anhanga nhegûasembaba 'ykaraíba
três são as potências de nossa alma a respeito das coisas,mosapyr ma'e resé asé 'anga 'ekatuaba
ajudas teu pai e tua mãe?,ereîpopytybõpe nde ruba nde sy abé?
o senhor deus,pa'i tupã
"bola, novelo de lã",inimbó-apu'a
pode a gente trocar seu próprio nome ao receber aquele?,e'ikatupe asé aîpoba'e rasápe ogûera rekobîarõmo?
venho não tendo a intenção de que me alimentem,aîur ta xe poî na ûi'îabo ruã
"por isso mesmo, o que os agrada em alguma coisa transgride a palavra de deus",nd'e'i te'e mba'e amõ resé i moîekosupara tupã nhe'enga abŷabo
apertei meus passos,aîmoatã xe rapupa'ũ
"este mundo é a terra prometida dos animais quadrúpedes, dos peixes e dos pássaros","so'o, pirá, gûyrá retãme'engaba é ikó 'ara"
"a gente adora, com efeito, o que é feito de barro?",nha'uma i monhangymbyra nhẽpe asé oîmoeté?
desvirginaste alguma menina?,ereîmombukype kunhataĩ amõ?
nós vos matamos,oré opoîuká
ela fez seu marido comer o fruto de modo vil,a'e o mena supé 'ybá-'u-ukar-a'ubi
não há como passar por mim para os que caminham,n'i tybi xe rasapaba ogûataba'e supé
eu fico salivando,xe rendy-rendy
não hei de estar na maldade diante dele,aîkó umẽpe mba'epoxy resé sobaké ká
cortei o pé dela,aî'ybab
arrancando suas aflições,i poraûsuboka
vim de novo para externar minha alegria,aîur-y bé xe roryba mombegûabo
eu estou benzido,xe karaíb
"eia, vamos logo!","ene'ĩ, t'îasó taûîé!"
não deixes de o querer,eîpotare'ymumẽ
está molestando as pessoas,oporomoaîu oîkóbo
"os bem-aventurados e os santos no céu, que vêem a deus, ultrapassam o número dos dias que o ano tem","marangatuba'e, santos, ybakype tupã repîakaretá, osasá 'ara ro'y remierekó papasaba"
por causa de sua crença nele não duvidando,serobîara resé o akasange'ymamo
"rio acima, a montante",y-apyrakoty
imagem de deus,tupã ra'angaba
"a que ingere uma poção, querendo matar seu feto",o puru'a îuká-potá mosanga o'uba'e
"cinzas do alguidar, cinzas da bacia",nha'ẽpesẽ-uba
as moças habitantes das aldeias escondo-as em meu coração,kunhãmuku taba pora xe py'a pupé anhomim
isso mesmo,ebokûeîba'e a'e
eu tenho diarréia com sangue,xe rebykasy-pyrang
assa-me o lourenço tostado,xe resy lorẽ-ka'ẽ
furtaste na roça de teu próximo?,eremondarõpe nde rapixaba kópe?
não por me amar,na xe raûsupeî
acordo de madrugada,îeîbé apak
qual o teu nome de batismo que o padre pôs?,marãpe nde rerokaba abaré reminongûera?
bem feito! ambos queimareis em conjunto,iîamuru! mokõîbé pekaî oîepegûasune
"como, então, futuramente, os homens dirão, invocando-o, ao circundarem-nos muitíssimos inimigos?",marã e'ipe irã abá a'ereme tobaîá-katupabẽ o amaneme sekyîabone?
por qual estado seu transparecia sua angústia?,marã sekó resépe i angekoaíba îekuabi?
nossas casas estão estabelecidas uma junto da outra,xe apyri tuî - ele mora a meu lado o îoapyri oré roka ruî
corto-lhe a pele,aîpi-mondok
"mas não pode a gente, de modo nenhum, contar o procedimento oculto de alguém?",nd'e'ikatu angáî-tepe asé abá rekó-nhemima mombegûabo?
qual é a comida de nosso corpo?,mba'epe asé reté remi'u?
"batendo numa mulher grávida, matando o bebê dela","kunhã muru'abora resé opûá, pitanga îukábo i xuí"
igualmente se preocuparão em fazer seus filhos estarem na virtude?,oîoîabenhẽpe tekokatu resé o a'yra moingoagûama ri i nhemosaînanyne?
junto a si fazendo-vos sentar,o pyri pe mogûapyka
encarreguei pedro da lenha,aîopûaî pedro îepeaba resé
"hei de ir adiante de vós, como vosso espião, primeiro","t'akûáne pe renondé, pe manhanamo, ranhẽ"
por seus rastros é que vamos,sakypûera rupi é îasó
as pedras ficaram-se quebrando ao meio,itá oîeká-îeká o îopyterybo
é certo que foi?,osó ruãpe é?
vamos ver se vem!,tera'umo ou!
cume de casa,okapyra
para a parte traseira dele,i 'anga koty
sobre quê será nossa conversa?,ma'e resé îandé nhomongetá?
"urdiste mentiras contra alguém, envergonhando-o, fazendo-o ser tratado como mentiroso?",eresekyîpe îuraragûaîa abá supé i motĩamo nhe'engabamo serekó-uká?
picar-me-ia o marigui,- xe su'umo marigûi
prender escravos,tapuîa rara
não por minha causa sua morte ocorrerá,na xe resé ruã i îukasaba 'arine
estavam dormindo por causa da aflição,oker okûapa tekotebẽ suí nhẽ
o que tem ponta em forma de nádegas,seîkûaratĩba'e
essas serão teu futuro assado,aîpó nde remixyrama
aqui está teu danador,oîkobé nde arûara é
dizendo que um canto de pássaro ou um urro de onça são agouros,gûyrá koîpó îagûara nhe'enga supé morangygûana o'îabo
obedeço às palavras dele,aînhe'engapîar
sei mais que tu,aîkuab-eté nde suí
com sabão esfreguei-o,itayîuîa pupé aîkytyk
perdoa tu nossas maldades a nós como nós perdoamos aos que nos tratam mal,nde nhyrõ oré angaîpaba resé orébe oré rerekomemûãsara supé oré nhyrõ îabé
tu te entregaste ao imaginar em teu sono que um homem fazia sexo contigo?,erenhemoaûîépe nde kerype nde resé abá rekó mo'angeme?
eu não sou afável,na xe posykyîéî
eis que este é o pão verdadeiro,kó té mi'u-eté
vem para que faças ir de mim a maldade,eîori t'eremondó xe suí tekoangaîpaba
hei de cobrir-te,t'oropyk
eu estou com dúvida,xe akasang
achegamo-nos um ao outro,oroîoerobyk
para mãe de deus é feita,tupã syrama ri i monhangymbyra
quero ir para tua terra,asó-potá nde retãme
que somente a ti eu ame,nde anhõ t'oroaûsu
confia em mim,eîerobîá xe resé
percebendo que a morte sucederia a si,o îoesé te'õ 'aragûama andupa
com uma pedra,itá pupé
injuriando-o,i agûabo
"ficamos bradando, como desterrados",orosapuká-pukaî i pe'apyramo
trouxeste algumas facas de ferro?,ererupe itá kysé amõ?
como herodes mandou tratá-lo então?,marãpe herodes serekó-ukari a'epe?
vivo na virtude,aîkó tekokatu resé
porventura a tentação é algo semelhante a uma juçana?,îusana abŷare'yma nhẽ serã tentação?
que desapareça vossa lei antiga,t'okanhẽ pe rekopûera
tu ou eu,endé konipó ixé
ralo mandioca,amie'ẽ
esse mesmo,ebokûé aé
procedendo de que forma o homem o transgride?,marã oîkóbo bépe abá i abyû?
que faz o comungante para fazer deus ficar consigo?,marãpe tupã rasara rekóû o îoesé tupã mombytábo?
"por acaso estava o maldito com a cintura fendida, balançando?",i ku'a-bok serã moxy oatimunga?
vou como catador de pedras,asó itá piaramo
"ah, que enfadonho és tu, de fato!",tekatunheté rakûé endé hegûy!
mandou-os como diabos para fazer o fogo que não se apagará,anhangamo nhẽ i mondóû tatá ogûeba'erame'yma monhanga
caminhei o dia todo,agûatá ko'arapukuî
esmigalhei-o,aîkumirik
nunca mais,aani xûé ko'yténe
tua pureza seja igual em mim,nde poropotare'yma t'oîakatu xe resé
o que conta os pecados escondidos de alguém,abá angaîpá-nhemima oîmombe'uba'e
"quanto mais um caminhante por um caminho que não conhece se aflige, mais deseja logo ver o dia","memeté rakó pé o eminguabe'yma rupi oguataba'e o angekotebẽnamo, korikorinhẽa'ub 'ara repîaki"
"a dança é que é boa, enfeitar-se, avermelhar-se, ficar fazendo feitiços","moraseîa é i katu, îegûaka, îemopyranga, karaimonhã-monhanga"
ameaço-o muito,aîmomboî-katu
pedra de beiço pontuda,metarapûá
vestir os nus,ikatupendûara moaoba
daqui,iké suí
eu sou pontudo,xe robyr
"escudo-me, defendo-me",aîepîar
"verdadeira morada de deus, filha de deus","tupã rendabeté, tupã raîyra"
"com pranto estai, como modo de louvar o que entra junto a vós, como modo de o receber","îase'o rakó perekó peẽmo teîkeara moetesabamo, i mobasembabamo"
digo isso com razão,supi aîpó a'é
peixe imprestável,pirá-poxy
barreei a casa com terra,oka aîyby-apetek
"eram muitos, mesmo, todos os que diziam isso",setá tenhẽ erimba'e opab aîpó 'îarûera
"compadece-te um pouco de mim, ó morte!",xe raûsubá-mirĩ îepé te'õ gûé!
encaixotei-me as coisas,anhemba'e-nhang
eu me fico levantando nas pontas dos pés,xe pyta'ã-ta'am
esfregaste teu pênis excitado?,ereîkytykype nde ragûyrõ?
vou para resgatar os índios,asó apŷaba porepŷana
"empenadura de flecha, isto é, penas de asas de pássaros que eram atadas às flechas",u'upepó
tão logo vindo ele,oú abé
vai-te daqui já!,ekûá ké suí raá!
fui para alcançar pedro no rio,asó pero rupytyka 'ype
para escutar a palavra de deus,tupã nhe'enga rendubagûama resé
"eu, em vez disso, quero presas em alguns bêbados","xe-te, xe rembiá-potá sabeypora amõ resé"
"que se alegrem, descansando","ta soryb, oputugûabo"
ajudaste alguém num roubo?,ereîpytybõpe abá mondá resé?
"visitaste o covo de alguém, esvaziando-o?",ereîosubype abá îeke'a i poroka?
devem ser substituídos a esposa ou o marido verdadeiros que estão em vossas residências?,sekobîarõmbyrape temirekoeté koîpó meneté pe retãmendûara?
voltou a viver dos que morreram,omanõba'epûera suí sekobé-îebyri
"virá de novo jesus cristo do céu, futuramente?",our-y bépe irã îesu cristo ybaka suíne?
característica de homem mau,apŷabaíba rekoaba é
hás de ser,nde ram
quero muito mesmo todas as aldeias destruir,aîpotá-katutenhẽ opabĩ taba mondyka
alegrando-se com a morte de alguém,abá re'õagûera resé og orybamo
qual é o nome do chefe dos anjos que confiam em deus?,marãpe karaibebé tupã resé îerobîasara rubixaba rera?
"eis meus chifrões, meus dentes","kó xe 'akusu, xe ranha"
"ficaste bêbado de cauim, perdendo o juízo?",eresabeyporype kaûĩ suí 'ara mokanhema?
"que era, mesmo, aquilo?",mba'e-takó?
afio-a,asaembe'e
como se eu fosse,xe só serãmona'ẽ
olhando na ponta dos teus olhos,nde resá-popybo ema'ẽmo
oxalá não fosse eu,na xe ruã-eté ikó mã
os que assim dizem,nã e'iba'e
eu tinha o pescoço caído,xe aîurar
guarda-te de me estranhares,teumẽ xe mote'ebo
para um príncipe que tinha nome anás,morubixaba anás seryba'e supé
sangro-o,asugûymombuk
"são muito molestos, certamente, quando a lua está escura, os tropeços de nossa caminhada","iîabaíb-eté nhẽ rakó îasy putuneme, asé atá mysakanga"
"enfim, os moços escondem seus muito maus procedimentos",aûîé kunumĩgûasu o ekó-aíbeté oîomim
que o faça perdoar a nós,t'omoîerekûab orébo
por que não te escondes?,marãpe nd'erenhemimi?
"para cá vem, trazendo farpas junto com o arco","ké turi, arupare'aka îurupara ndi seru"
morador de pacatá,pakataygûara
"será que é um morcego, uma borboleta ou uma cuíca?","andyrá ruãpe é, panama koîpó gûaîkuíka?"
resvalou em mim o fulano com a espada,xe apan ahẽ itaingapema pupé
mau ar,araíba
pedindo para nos ajudarem,îandé pytybõagûama resé oîerurébo
forno de cal,itaku'i-apŷaba
fogo em que se elimina a dívida de nossos pecados,tatá asé angaîpaba repy mondykaba
eu sou bem feito,xe aysó
"o que é de cada dia, coisa cotidiana",îepimemẽndûara
aquecendo-se perto do fogo,tatá ypype oîepegûabo
"eu hei de bem apanhar-te, na minha armadilha fazendo-te cair","xe t'oropysy-katu, xe mundépe nde mbo'a"
"num dia semelhante a este, santa maria foi para visitar uma certa prima sua, santa isabel",kó 'ara nungara pupé santa maria sóû o ykera amõ ybá santa isabel supa
os que têm a bem-aventurança são os que choram,tekokatueté rerekoara oîase'oba'e
fazendo-o derramar de si mesmo por nós,o îesuí i mo'ẽuká asé resé
hoje eu deveria ir,kori monẽ asó
eia de novo!,ne'ĩ bé!
pecado que assassina as pessoas,tekoangaîpaba oporapitiba'e
"assim como esta água lava o corpo da gente, aquela também","akó 'y asé reté moîasuka îabé, akûeîa îabé"
a crença na dança enche os corações deles,moraseîa rerobîara i py'a îaîporaká
aproxima-se o nascimento de s joão,okakar s joão 'aragûera
santificado seja teu nome,i moetepyramo nde rera t'oîkó
poucos moram nesta aldeia,mokõînhõ kó taba pupé sekóû
eu tenho puxos,xe rygeasypu'ãpu'am
pão que porta a vida para os amigos de deus,miapé tekobé îara tupã raûsupara pé
o que tem jeito para ele sou eu,iî arõana ixé
assento a vila de comprido,opukubo taba amoín
aqueles serão consolados,a'eba'e i moapysykypyramo sekóûne
"não querendo comer, venho",na mba'e 'u potá ruã aîur
por isso mesmo os escravos festejam este dia,nd'e'i te'e miasûbetá ikó 'ara momoranga
o que entrou em vossas almas,pe 'angyme oîkeba'epûera
dá também deus neste mundo algumas coisas aos que são bons?,oîme'eng-y bépe tupã ikó 'ara pupé mba'e amõ i angaturamba'e supéno?
eu tenho as cavidades dos olhos encovadas,xe resakûá-rorẽ
teus atos recentes,nde rekó-pysasu
"na verdade, três vezes negarás ser meu discípulo",mosapy ipó xe boîáramo nde rekó ereîkuakub
agora mesmo suas almas quero matar,ko'yr é i 'anga aîuká-potá
"resististe a teu marido quando quis chegar-se a ti, estando deitada longe dele?",ereîmomaranype nde mena nde reroby-potareme i amongoty eîupa?
lembra-te já do término de tuas coisas,nde ma'enduar nde rekó pabagûama resé rá
encosto-me nele,aîekok sesé
"assim como tu não queres que alguém furte de ti tuas coisas, guarda-te de furtar as coisas de alguém","nde îosuí nde mba'e resé abá mondarõ nde i potare'yma îabé, teumẽ abá mba'e resé é mondarõmo"
aos poucos a ave se torna papuda,mbegûé-mbegûé gûyrá nhemoaî
"despiram-no, amarrando-lhe as mãos numa coluna de pedra, fazendo-o estar de pé","oîaobok, itá okytá resé i popûá i mo'ama"
come ainda,okaru bé
como criança gerando-se,pitangamo onhemonhanga
mas minha sujeira era muita,xe ky'a-te turusu
que venha para nos fazer felizes,t'oú oré moorypa
"de acolá, dali",amõ suí
dificultando a primeira menstruação,nhemondîara mo'ybatatãmo
para o alto do chamado monte das oliveiras levou sua mãe e seus discípulos,ybytyra olivete seryba'e apyterybo o sy o boîá rerasóû
"abraçando a cintura de teu companheiro, estimulando teu desejo sensual","nde rapixara ku'a îubana, nde poropotá-pokyramamo"
"como que fazendo as pessoas viverem, mas não de verdade","oporomoingobébo rame'ĩ, na supi ruã-te"
"fazemos oferendas às sepulturas, pondo algumas coisas",îatyby-poî ma'e amõ nonga
